lemma,saliency rank,saliency score
competitive,1044,1.5942100294054713
weapon,1045,1.5854458316218114
salary,1046,1.5848746546440537
sin,1047,1.5832302246014764
initiative,1048,1.581259796670401
amazon,1049,1.5793338782341477
lawyer,1050,1.5770187751660396
inspire,1051,1.575824105878989
confidence,1052,1.5757971855515764
treasure,1053,1.5753905991954742
collaboration,1054,1.5743976344218193
quasi,1055,1.571972345682286
bless,1056,1.571379080859356
office,1057,1.569852461163352
west,1058,1.5695031191270417
worship,1059,1.5673245842394152
random,1060,1.5648137345584603
pig,1061,1.5627367025625967
sugar,1062,1.5592349725136891
bright,1063,1.5592179227111975
letter,1064,1.5573826983692451
grandmother,1065,1.5568558396185148
pure,1066,1.5563223172871536
place,1067,1.556084216591053
style,1068,1.5518198934686156
midnight,1069,1.5508522871499233
import,1070,1.5495066508106197
pie,1071,1.5485097686260119
hall,1072,1.5483274290255133
sharp,1073,1.5482144360302064
cake,1074,1.5479918455861439
individual,1075,1.54703591699307
mindset,1076,1.5459965300432614
practice,1077,1.5436391228322375
memorial,1078,1.540842696100582
transformation,1079,1.5400563876376134
nurture,1080,1.5397493483334053
southern,1081,1.538816155122066
promise,1082,1.5364599433127584
evil,1083,1.531089667395241
unification,1084,1.5302533124464102
white,1085,1.527508477367625
electric,1086,1.5271613270241575
intention,1087,1.5265995777503392
insight,1088,1.5251613564024993
satisfaction,1089,1.5238994720116406
gay,1090,1.5237177086166085
winner,1091,1.5228357311715524
reserve,1092,1.5222060660979668
smoke,1093,1.5155087823676476
baseball,1094,1.515105652137053
singe,1095,1.5145454916970733
vision,1096,1.5129681841109894
pizza,1097,1.5063279739579034
encouraging,1098,1.5048790621951875
costume,1099,1.5034193581969095
pack,1100,1.5008284850994755
slowly,1101,1.5007669032285884
profile,1102,1.5001789557914487
root,1103,1.4976278934845242
define,1104,1.4938246311393897
elderly,1105,1.490961366215724
damage,1106,1.490949416529328
mental,1107,1.486971966353292
pit,1108,1.4859728853747454
lottery,1109,1.4846357149147709
boil,1110,1.4845379970417092
chicken,1111,1.483785345035396
mutual,1112,1.4831258570370291
phase,1113,1.4807024474884924
convert,1114,1.4806898357377554
butter,1115,1.4803640531290956
science,1116,1.480009309625137
congress,1117,1.4763545249476087
nine,1118,1.4750056385285246
role,1119,1.4693422980369784
minute,1120,1.4661387124092569
witness,1121,1.4660664775230554
box,1122,1.4627880811603236
visitor,1123,1.4623367751929477
prosecutor,1124,1.4618578613789293
cancel,1125,1.4597940806431398
stranger,1126,1.4587932186038897
planning,1127,1.4587659065302505
authority,1128,1.4586213911406158
debt,1129,1.4584973250806668
rose,1130,1.458021161268375
crack,1131,1.4567421167559491
institute,1132,1.4534875509327847
tail,1133,1.4525210701574283
regular,1134,1.4499413035253346
characteristic,1135,1.4433691431311475
reader,1136,1.4425182461936679
notebook,1137,1.4424817859713164
wound,1138,1.4363759555678248
conference,1139,1.4345894919180715
lecture,1140,1.4319009584805702
tea,1141,1.4313502289014393
collective,1142,1.4309334187803167
regret,1143,1.4307744348688
seat,1144,1.429795260075549
floor,1145,1.4294277806696964
poison,1146,1.42889048728882
consumption,1147,1.428319340222707
boundary,1148,1.4274162510304764
critic,1149,1.4136192941959882
essence,1150,1.4120813342613268
host,1151,1.4113787921817913
eliminate,1152,1.409159777050487
rationality,1153,1.4085768684461977
exercise,1154,1.4059245829065272
electronic,1155,1.4054845187120097
smell,1156,1.4054139727980939
jacket,1157,1.4043800034524319
author,1158,1.40324724735357
river,1159,1.3990400338625406
production,1160,1.3969006930730075
eternal,1161,1.3959516106015188
joke,1162,1.3949242938078505
stimulate,1163,1.3931520585379307
sleepy,1164,1.384272271167207
tower,1165,1.383228416371618
adjustment,1166,1.3831548714955817
enthusiasm,1167,1.3813737443743204
king,1168,1.3778592180274023
church,1169,1.3756744804271066
continuous,1170,1.3743934872276489
underwear,1171,1.3736114964640311
sexy,1172,1.3724835351037967
athletic,1173,1.37104305877354
knowledge,1174,1.3709816465509093
repeat,1175,1.3699001443350687
ship,1176,1.3660445706278521
spread,1177,1.3640470979998467
campus,1178,1.3636955521873197
smart,1179,1.3633455394690381
decade,1180,1.3626577577715393
cafe,1181,1.362288448666579
parade,1182,1.3622640772619574
low,1183,1.3614980496924871
instant,1184,1.358432488389755
tree,1185,1.3571621946580512
signature,1186,1.3566969178929655
impulse,1187,1.3565678406635557
tiny,1188,1.3546817098388058
gradually,1189,1.35337669417469
swim,1190,1.3516261263180258
province,1191,1.3515559608522576
fund,1192,1.3485085420854404
cabinet,1193,1.3479436289535993
solidarity,1194,1.3437800931561288
famous,1195,1.3373647499584784
minister,1196,1.3367465164321128
egg,1197,1.3329382811970616
humor,1198,1.3320279777913244
taste,1199,1.331837942322176
port,1200,1.3310015208647163
cooking,1201,1.3291773174243273
court,1202,1.325189926605523
selection,1203,1.3224261311083776
entertainment,1204,1.3214590578922474
hiking,1205,1.3190542692516445
size,1206,1.3186879040687245
action,1207,1.3178369212721643
employment,1208,1.316179070940632
dish,1209,1.315359905021805
identity,1210,1.3140717049543431
population,1211,1.3139734772164884
patriotic,1212,1.3128316581764015
mayor,1213,1.3111310043302558
warning,1214,1.3077156525478761
attract,1215,1.3047774209342284
candidate,1216,1.2995264106204925
municipal,1217,1.2986582461331846
importance,1218,1.2982537496311304
controller,1219,1.2947699197550184
steal,1220,1.2942890099068176
organism,1221,1.2923386945163653
outbreak,1222,1.289858127678099
execute,1223,1.2892219160734077
pattern,1224,1.2890390496312794
credit,1225,1.288117238151532
princess,1226,1.2861927602227468
calculation,1227,1.2835330747954599
copy,1228,1.283458780565681
conscience,1229,1.2779900555737553
victim,1230,1.2769189539063737
faint,1231,1.2744435615025793
crossing,1232,1.2744049695485353
article,1233,1.2731512208766762
farmer,1234,1.2722112928629246
ring,1235,1.2721836439751248
crew,1236,1.2719989938471192
borrow,1237,1.2715459016806827
marry,1238,1.268389947889692
attack,1239,1.2668200369577631
scream,1240,1.2653145448783913
foreign,1241,1.2645713832109795
pride,1242,1.2626459828071095
faculty,1243,1.2614967933728005
oil,1244,1.2583510775247841
keyboard,1245,1.2582220648947375
verification,1246,1.2553899238699886
ghost,1247,1.254750210727975
strategy,1248,1.2540379197691633
trade,1249,1.2520083003218136
musical,1250,1.2519207913070804
genre,1251,1.2513906260260876
confirmation,1252,1.2498175035029622
infinite,1253,1.2484226095685065
despise,1254,1.2463808007977049
entity,1255,1.2413109437961962
corruption,1256,1.2380239415726582
qualification,1257,1.2379406905999417
autocracy,1258,1.237320708340997
nose,1259,1.2349284320171527
interview,1260,1.2339500423891727
settle,1261,1.2334144139066874
combination,1262,1.233191157701981
protagonist,1263,1.23201928083735
vice,1264,1.2291338539328045
gym,1265,1.2276549794701364
concern,1266,1.2270288821525428
courage,1267,1.2242310073816371
concept,1268,1.2238971031215522
dissatisfaction,1269,1.2236975570900093
violence,1270,1.2221481638201137
milk,1271,1.219592897508945
connect,1272,1.2179427840843484
range,1273,1.2160634280765175
reduce,1274,1.2160214023328901
novel,1275,1.2134746062815145
explosion,1276,1.2100559764266068
reveal,1277,1.2054450304652589
row,1278,1.2023948617882212
celebration,1279,1.198229549288909
classroom,1280,1.1964378035853267
wrap,1281,1.195159630103241
spectacular,1282,1.1910500448984314
ear,1283,1.1874155581419563
space,1284,1.1873741852880721
pink,1285,1.1871479842812098
avatar,1286,1.1853122769620743
interest,1287,1.1835149833555083
bias,1288,1.1834720628109094
episode,1289,1.1820454837384329
launch,1290,1.1801105742982188
universe,1291,1.1784665334776134
semester,1292,1.1769830525135303
avenue,1293,1.1720270307732958
responsible,1294,1.1712411435265002
territory,1295,1.1708574485261103
east,1296,1.1682748396619873
judge,1297,1.1652399211573865
slogan,1298,1.1628034909698135
county,1299,1.1623817972637314
yellow,1300,1.1619275988876048
kingdom,1301,1.1593306422547416
edge,1302,1.1579603631698312
generation,1303,1.153438858539082
competition,1304,1.1527301054181587
improvement,1305,1.1519865451169604
prayer,1306,1.1505074291833974
cure,1307,1.1493796812495303
strike,1308,1.1488079141218437
internal,1309,1.1478603662884304
sphere,1310,1.1471599601319964
fashion,1311,1.1453211218065675
slim,1312,1.143523202170706
integrate,1313,1.1424791714113445
rush,1314,1.141981205061751
disappear,1315,1.141163846108146
wheel,1316,1.1400640701506362
supervision,1317,1.13966807339144
advantage,1318,1.1378474808296062
absence,1319,1.1366136210061333
chest,1320,1.13632005165461
urgent,1321,1.1357446090217964
configuration,1322,1.134814437483663
tension,1323,1.1336596137563975
hesitation,1324,1.133307793498095
maintain,1325,1.1311018839816604
quote,1326,1.1296631690419137
drug,1327,1.1209830787927713
triumph,1328,1.1189396056287162
palm,1329,1.117984845320784
preschool,1330,1.1158291897109827
deposit,1331,1.1095715440146607
tax,1332,1.1079363377499787
grandpa,1333,1.1005834189415102
tag,1334,1.0989515949419122
prohibit,1335,1.0986058744589675
authentic,1336,1.095683852123476
locate,1337,1.0912677839693412
verdict,1338,1.0909413507148198
farewell,1339,1.0890880222701105
catastrophe,1340,1.0889592627445523
deadline,1341,1.0886112136815491
loud,1342,1.0873685649869307
wireless,1343,1.0870931332577696
north,1344,1.0858310014535135
army,1345,1.0826112740053508
thin,1346,1.0821081499226821
ton,1347,1.0813438608392687
premier,1348,1.0807666267136549
fog,1349,1.080008628678935
coincidence,1350,1.0793284169191146
incense,1351,1.0789853940841132
sum,1352,1.0785134203213111
friendship,1353,1.0784738228481876
despair,1354,1.0780631022636253
hungry,1355,1.0778577731407095
senior,1356,1.0713119701150635
fat,1357,1.0701533147115638
connection,1358,1.070110524139377
collect,1359,1.0648561377749184
guilt,1360,1.0638471112095234
chef,1361,1.0631527284550666
humanity,1362,1.059894554250942
suicide,1363,1.0594824498986632
red,1364,1.0583005210162195
collection,1365,1.0568010443583322
bean,1366,1.0552729401604735
window,1367,1.054975766898849
soft,1368,1.0547108483677636
biology,1369,1.0520520315283735
overseas,1370,1.0511723869734189
literature,1371,1.0489598616046454
headache,1372,1.0457346096036693
frame,1373,1.0448464922833605
stir,1374,1.0439725201652408
grass,1375,1.04379627340023
fool,1376,1.0432757668409645
trigger,1377,1.0428269121520213
downtown,1378,1.0426320438214427
bun,1379,1.0422513724717186
lip,1380,1.042209793948067
introduce,1381,1.037623459457648
recording,1382,1.0372371632091095
surround,1383,1.0357750272802972
fake,1384,1.0334804437954945
invent,1385,1.03181480543852
screen,1386,1.0316029267186515
gear,1387,1.028495647470753
reign,1388,1.0273861983243826
basketball,1389,1.0273268073696427
intelligence,1390,1.0260963402882384
bay,1391,1.0259487184193432
compose,1392,1.0229033521392532
danger,1393,1.0211938209745073
lock,1394,1.0209879667164001
boyfriend,1395,1.020629893871046
coincide,1396,1.0199821731691499
conflict,1397,1.0149921429181417
contract,1398,1.0146035058237803
meat,1399,1.0133592317307247
mountain,1400,1.0115255654119908
republic,1401,1.0101262882125912
expert,1402,1.008300119697803
donation,1403,1.0074759681506746
strict,1404,1.0064716529116762
timely,1405,1.0048626015860664
proportion,1406,1.0036823058740767
agent,1407,1.0036801688953192
printing,1408,1.0030115420739651
tough,1409,1.002080425951175
headquarter,1410,1.00116742213583
naive,1411,1.000384199529119
obligation,1412,1.000051036378622
occupy,1413,0.9982492744038511
intervention,1414,0.9963626953880693
institution,1415,0.9955769543958919
sadness,1416,0.9951779343555858
doom,1417,0.9939884496328348
orange,1418,0.9939052608614176
belief,1419,0.9931376753382448
confident,1420,0.9918788688417379
opposite,1421,0.9916889869591952
drawing,1422,0.9914202034495245
holistic,1423,0.9906605814925458
negative,1424,0.9904556713091459
tribe,1425,0.9896121008592775
trend,1426,0.9860926114932873
acquisition,1427,0.9845759253665625
stretch,1428,0.983306991345259
immigrant,1429,0.9777484521059945
insult,1430,0.9770583609805135
genius,1431,0.9739567663794464
construction,1432,0.9733947440433424
audience,1433,0.9732501559707947
column,1434,0.9707338947741668
factor,1435,0.9706699464693065
active,1436,0.9705782245851067
resignation,1437,0.9698496517564381
startup,1438,0.9693761460886376
canary,1439,0.9692375090287904
shameless,1440,0.9672617376243542
candy,1441,0.9671013996234521
golden,1442,0.9666966009177331
announcement,1443,0.9654746914599368
exhibition,1444,0.9624139840892232
nail,1445,0.9603937138585126
distance,1446,0.9601626340782854
variety,1447,0.9600177275819801
surname,1448,0.9597309502815472
hire,1449,0.9595216631557051
delay,1450,0.9587693475290324
disappearance,1451,0.9584711549038847
oven,1452,0.9583649663073155
tap,1453,0.9563583062474006
chill,1454,0.955349447852397
secretary,1455,0.9548253920314655
slice,1456,0.953788186243341
category,1457,0.9537372431886277
adult,1458,0.951895266640018
crash,1459,0.9503843093791868
scholar,1460,0.9502130133439906
shake,1461,0.9472479253620492
desktop,1462,0.9468663814776983
digital,1463,0.9439950707701339
honor,1464,0.9432289828619131
unusual,1465,0.9416082416937783
harvest,1466,0.9401122815340912
grant,1467,0.9395061377526597
wisdom,1468,0.9392007590870204
achievement,1469,0.9383193298488388
religious,1470,0.9348888981022974
solid,1471,0.9342509245940933
tiger,1472,0.9330542389200032
wind,1473,0.9313973337405628
employer,1474,0.9270256631803075
firm,1475,0.9264848731905788
heal,1476,0.9263360212135892
bottle,1477,0.9234953034942812
zero,1478,0.9220674783568121
pound,1479,0.9213810237790794
complaint,1480,0.9194629153414304
reference,1481,0.9194168809901795
sneak,1482,0.9179447052893881
suitcase,1483,0.9174446513731942
farm,1484,0.9174248245295784
ink,1485,0.9167756105197835
mosquito,1486,0.9165216968964645
emperor,1487,0.9138991084859738
salad,1488,0.9138329479700031
pepper,1489,0.913735056342488
glory,1490,0.9125003812548416
effective,1491,0.9113022561967457
gesture,1492,0.9111387565178619
consultation,1493,0.9109259782401411
lettuce,1494,0.9068694693192114
merchandise,1495,0.9057145069832062
decrease,1496,0.9056864315938702
export,1497,0.9055710827556647
misunderstanding,1498,0.9052238098368468
luxury,1499,0.9050573006129312
actor,1500,0.9046328541748885
teen,1501,0.9028809115883973
thief,1502,0.9025998629081959
permission,1503,0.9021195142246734
stone,1504,0.9013430219762215
performance,1505,0.9011943945497674
railway,1506,0.9005407829043746
ignore,1507,0.8967252568530784
preference,1508,0.896467166328895
financial,1509,0.8963820772799052
virgin,1510,0.8961824035439756
structure,1511,0.8955638259879102
patient,1512,0.8929452588982496
pregnancy,1513,0.892399743793117
filming,1514,0.8892883204131605
hook,1515,0.8881618690410811
speaker,1516,0.8875724835798087
leather,1517,0.8874292270518813
giant,1518,0.8872672122420635
brutal,1519,0.8871655775621319
association,1520,0.8869538236450456
loss,1521,0.8864830010675693
modern,1522,0.8854600374599197
august,1523,0.8846941255166039
pollution,1524,0.884484571534915
niece,1525,0.8844695012915276
governance,1526,0.8837822360322969
temperature,1527,0.8822129827549574
geography,1528,0.8816693113385181
chase,1529,0.8816497097941856
shadow,1530,0.8812871754789464
foundation,1531,0.8810315502510804
guard,1532,0.8808339037161792
leak,1533,0.8802679509570526
loyalty,1534,0.8774738361904797
truck,1535,0.8770015907952571
hatred,1536,0.8767863333999051
dialogue,1537,0.8748417231189931
rat,1538,0.8738714570590052
talent,1539,0.8737321741489836
pet,1540,0.8728975246929673
ranking,1541,0.8702577538332692
factory,1542,0.8690470716606757
allocation,1543,0.8688782266740569
sex,1544,0.8686017892810094
fairness,1545,0.8658406195085471
controversy,1546,0.863947642092973
extreme,1547,0.8635219789573174
horse,1548,0.8631577023157275
finger,1549,0.8619457485185773
combat,1550,0.861274411206991
swimming,1551,0.8604659960734811
tape,1552,0.8585153900976188
winter,1553,0.8564004514133723
constellation,1554,0.8536156984535346
nature,1555,0.8517953338677362
continuation,1556,0.85069904361914
demonstration,1557,0.8506583392744025
complain,1558,0.8505221711589606
grey,1559,0.8495990532930513
powerless,1560,0.849521466127185
sympathy,1561,0.8491156278579846
split,1562,0.8479922391142516
embarrassing,1563,0.8469861608490508
restricted,1564,0.8462636720757466
gently,1565,0.8450839891380779
opponent,1566,0.8446619409353664
cost,1567,0.8438398138169898
clip,1568,0.8437929229335523
breath,1569,0.8433966274958813
compensation,1570,0.8419175450031782
animal,1571,0.841114177314898
constant,1572,0.8406453730334249
pause,1573,0.8381575831096946
clarity,1574,0.8379465016882142
lazy,1575,0.8377817724222423
sigh,1576,0.8374749444967762
coach,1577,0.8369436921826354
tight,1578,0.8366588776958332
secret,1579,0.8363878931251287
explore,1580,0.835886663657603
duty,1581,0.8349988500479926
visible,1582,0.8349836880870578
monopoly,1583,0.8349145115879351
custom,1584,0.8333779371895087
domain,1585,0.833336473332384
treatment,1586,0.8327026673776503
skating,1587,0.8326653644325601
noise,1588,0.8324583668556684
senator,1589,0.8319878480135978
tolerance,1590,0.8311291336037163
powder,1591,0.8296550288885287
onion,1592,0.8291821652041866
socialist,1593,0.8291651295841991
describe,1594,0.828204765526265
freeze,1595,0.8277216755911496
corner,1596,0.8277208440696828
decline,1597,0.8267564144393296
fold,1598,0.8262278527698959
epic,1599,0.8260722365377431
deny,1600,0.8255245546677461
interference,1601,0.8238708814634359
dawn,1602,0.8226175189004525
arithmetic,1603,0.8223891207353811
chaos,1604,0.8221868747160546
poetry,1605,0.8218265250539059
sacrifice,1606,0.8188575898338009
lion,1607,0.8178780084669253
sample,1608,0.817190346916969
homeland,1609,0.816542684177489
location,1610,0.8165105161609638
goat,1611,0.81465680674322
summary,1612,0.8144720368992004
promote,1613,0.8125020071492512
convene,1614,0.8116862082990366
surprise,1615,0.8107300710903709
rape,1616,0.8105917368266233
regulation,1617,0.8099117204219093
marine,1618,0.8091849054958136
drunk,1619,0.8080003759117647
persecution,1620,0.8076084873314668
palace,1621,0.8072813320981806
island,1622,0.8058327340625278
goalkeeper,1623,0.8044547119452563
potential,1624,0.8039488228903942
liberation,1625,0.8035774545906618
bacon,1626,0.8033667447076303
prevent,1627,0.8021216515271101
curiosity,1628,0.8020957721860817
enemy,1629,0.8014274282796956
panel,1630,0.8010016173212664
surgery,1631,0.7965440227635225
apartment,1632,0.7957216734532944
prison,1633,0.7957031718869256
ribbon,1634,0.7941705853802015
positioning,1635,0.7938445241081027
wealth,1636,0.792771148779182
speech,1637,0.7920439692935837
excess,1638,0.7898304733077559
flight,1639,0.7891703080633841
boot,1640,0.7887266998486471
plain,1641,0.7872882095013711
elevator,1642,0.7871234201972577
tide,1643,0.7853807653230849
sheet,1644,0.7849666803371624
pillar,1645,0.7844907158946244
solar,1646,0.781582577756434
belly,1647,0.781347438207102
bull,1648,0.779532845460273
dictatorship,1649,0.7790242005075099
insomnia,1650,0.7789713889019652
childhood,1651,0.7783207930004137
ranger,1652,0.7782253710639031
disaster,1653,0.7777168865459885
designer,1654,0.7775674478091359
federal,1655,0.7775030062923891
blurred,1656,0.7774765489248425
fragile,1657,0.7767510810800591
pant,1658,0.7747360814532254
accuse,1659,0.7746776480058388
pool,1660,0.7731857820807884
cycle,1661,0.772262742058432
transport,1662,0.7718523435587512
wander,1663,0.7716104472472471
headphone,1664,0.7715548615822874
lawful,1665,0.7713448792099618
constitution,1666,0.7710325634065409
jazz,1667,0.7704129915401099
profit,1668,0.7696197077514082
compartment,1669,0.7694638395989122
suspect,1670,0.7692733811014936
arena,1671,0.7683645626771236
approach,1672,0.7669606911540798
objectivity,1673,0.7654109064849282
sailing,1674,0.7653117559022258
labor,1675,0.7652709280110521
killer,1676,0.7639686458145025
overcome,1677,0.7637979356050772
disc,1678,0.7634473099453976
frequency,1679,0.7615463917055996
button,1680,0.7594794171947807
pagan,1681,0.7586676925128062
classic,1682,0.7583184299888526
wet,1683,0.7579906832565602
tooth,1684,0.7579818071047724
stadium,1685,0.7577237526933738
alcohol,1686,0.7562938991760753
queen,1687,0.7556160532355491
code,1688,0.7541933901064795
fox,1689,0.7539615210542285
disadvantage,1690,0.7538805834365219
charisma,1691,0.7532801203871964
lab,1692,0.7530224996334933
influence,1693,0.7527615316438467
philosophy,1694,0.7518144568295861
camp,1695,0.7504810715115866
juice,1696,0.7492674844816269
autumn,1697,0.7480339300960912
shoe,1698,0.7477737250385132
determination,1699,0.7472129497679401
transfer,1700,0.7470299840026033
journal,1701,0.7466134007087835
scarce,1702,0.7463778926841345
visa,1703,0.7461431925436193
hat,1704,0.7454608125745956
merchant,1705,0.744964942304148
dangerous,1706,0.7445741293482291
master,1707,0.7437497369758246
treaty,1708,0.743549730686853
stream,1709,0.743293747673512
certification,1710,0.7422489679574946
initiate,1711,0.7417296668445204
cancer,1712,0.7407492035454029
reincarnation,1713,0.7407032902561967
registration,1714,0.7402031474415693
hygiene,1715,0.74012657912274
researcher,1716,0.7396657031753575
ruin,1717,0.7395955748809193
prisoner,1718,0.7388276288258018
leaf,1719,0.7382939133893007
lamp,1720,0.7359666869088697
fry,1721,0.7357012792021056
adventure,1722,0.7346770237161042
permanent,1723,0.7341069969030247
catholic,1724,0.7336551758797984
jealous,1725,0.7321041607045267
inch,1726,0.7318385338321205
route,1727,0.7316652692758137
divorce,1728,0.7311274095361444
pale,1729,0.730366410863339
grandson,1730,0.7286553710683554
grandfather,1731,0.7271504353911693
bug,1732,0.7254616750989351
academic,1733,0.7251199237885801
buckle,1734,0.7231272113642087
darkness,1735,0.7220804218887489
gram,1736,0.7219368466354679
hero,1737,0.7214898702163381
telegraph,1738,0.7214741441718591
sequel,1739,0.7201370765835353
symbol,1740,0.7186774181684763
equality,1741,0.7177735525366851
exaggerated,1742,0.7176453491914883
consonant,1743,0.7172083092117942
residence,1744,0.7166818063090536
pathetic,1745,0.7146384188261559
chronicle,1746,0.714586994424157
suitable,1747,0.7144392632230581
advocate,1748,0.7142008840697063
replacement,1749,0.7137671243640975
nude,1750,0.7136033074403576
interpretation,1751,0.7129214021027694
piracy,1752,0.7127676446757922
deep,1753,0.7111803216793975
trick,1754,0.7109800696064807
useless,1755,0.7106768257157876
appointment,1756,0.7102857233893412
magazine,1757,0.7098900754208506
smooth,1758,0.7094192240730255
cleaning,1759,0.7090989106801162
chair,1760,0.7064007191565524
barber,1761,0.7063459300122625
fondue,1762,0.7052014353619738
thigh,1763,0.7050653160835454
storm,1764,0.7045275788600938
vegetable,1765,0.7042763251174575
taxation,1766,0.7026117881562595
decree,1767,0.702216573889471
dragon,1768,0.7022020342890398
underground,1769,0.7021590405107423
honey,1770,0.7015466585212513
admission,1771,0.7003275756325458
skirt,1772,0.700118922286582
sell,1773,0.7000931151243075
plot,1774,0.7000315897798455
sixth,1775,0.6991113156445108
seed,1776,0.698958597132731
promotion,1777,0.697928578291136
evolution,1778,0.6956820624454778
disorder,1779,0.6951057843369233
summit,1780,0.6948238583863127
passion,1781,0.6927649351022227
climax,1782,0.6924651409658065
tactic,1783,0.6922112653608332
virtue,1784,0.6912318680434026
seasonal,1785,0.6903315682822813
rarely,1786,0.6896594068263902
watermelon,1787,0.6891493867075615
cash,1788,0.6888688122728857
editorial,1789,0.6886170635855384
innovation,1790,0.688285600061036
pasta,1791,0.6882057831877662
audition,1792,0.6867277569280175
declaration,1793,0.6849034261448397
paralysis,1794,0.6839229768808393
poet,1795,0.6821892050256109
climate,1796,0.6821132072076228
raisins,1797,0.6801383212082595
thirty,1798,0.6790983882582093
producer,1799,0.6785225259052803
ingredient,1800,0.6782485814247021
mall,1801,0.6775688045626707
flour,1802,0.6773263594525369
editor,1803,0.6771777595736461
nerve,1804,0.6771455733991516
brave,1805,0.6768108513173923
demon,1806,0.6766921691615879
dignity,1807,0.6754830715177755
soldier,1808,0.6754696922260717
comedy,1809,0.6737600092437557
vulgar,1810,0.6718939371584822
ignorant,1811,0.6711847018938757
innocent,1812,0.6708262239302893
dominate,1813,0.6706228663028435
resolution,1814,0.6687660376378366
confess,1815,0.6676104186997387
empire,1816,0.666952134039489
submit,1817,0.6650239716037118
currency,1818,0.6649077805933263
candle,1819,0.6644172327145306
expire,1820,0.6642009771342501
hockey,1821,0.664043146591168
argument,1822,0.6629557434781921
victory,1823,0.6627859314476181
mixed,1824,0.6625596928327395
blocking,1825,0.6620526277318772
dentist,1826,0.6618079194605064
lightning,1827,0.6592127728012658
subtitle,1828,0.6591851902320167
banknote,1829,0.6585072482277523
coercion,1830,0.6584616075667835
tattoo,1831,0.6583714166947958
dirty,1832,0.6581247925251148
classical,1833,0.6580260390792878
plant,1834,0.6577897588692645
commercial,1835,0.6572041518821976
northeast,1836,0.6570297626297634
passenger,1837,0.6567878160147895
snack,1838,0.6558468174793708
romantic,1839,0.6558172405439944
cell,1840,0.6554717862257844
strengthen,1841,0.6553156263097124
mixture,1842,0.6550338776527571
expose,1843,0.6542646090497879
pseudo,1844,0.654184952863333
average,1845,0.6532055684295859
logo,1846,0.6529161471706573
calm,1847,0.6518408129245232
multiple,1848,0.6516179587133744
select,1849,0.6515799558357802
eleven,1850,0.6515183363917476
switch,1851,0.6504042959809695
quota,1852,0.6497638757960766
childbirth,1853,0.6486765954584603
purity,1854,0.6484015714160174
bookstore,1855,0.6479910980591219
grievance,1856,0.6477869138535235
intersection,1857,0.6476722249307834
revolt,1858,0.6473049804047841
parking,1859,0.6467355149678102
roof,1860,0.6464625507451434
pavilion,1861,0.645927602071322
extraordinary,1862,0.6456746688285522
rabbit,1863,0.6456095334721068
contrast,1864,0.6454910251331762
deception,1865,0.64545363834982
suspend,1866,0.6452398772401846
murder,1867,0.6451962285208053
theorem,1868,0.6444960493089775
monk,1869,0.6441932894542486
vital,1870,0.6441690749035907
refinement,1871,0.642199242432298
supply,1872,0.6421044662590676
yoga,1873,0.6419853055565836
nephew,1874,0.6418045216810695
hater,1875,0.641075891490436
morphology,1876,0.6405123207123395
recruitment,1877,0.6388956071885268
prediction,1878,0.6387617213248449
laundry,1879,0.6382498239105736
distortion,1880,0.6382263599959455
weed,1881,0.6376215433128101
urine,1882,0.6360677503158794
ocean,1883,0.6359907352072911
combo,1884,0.6356355764594985
idiot,1885,0.6354991471992157
plank,1886,0.6350519802151107
bell,1887,0.6344666506710475
rough,1888,0.6341475372784737
governor,1889,0.6339264573998546
photographer,1890,0.6336965251321827
optimistic,1891,0.6335240273318989
sew,1892,0.6334196975512087
monkey,1893,0.6328793421163486
priest,1894,0.6328579368081062
mining,1895,0.632641954856779
expense,1896,0.63191295033754
resistance,1897,0.6303806100338258
disguise,1898,0.6300576655011403
flash,1899,0.6299167775756471
practical,1900,0.6286889667353917
hobby,1901,0.6277589834209705
specimen,1902,0.6263181208277002
insure,1903,0.6252665633116772
cable,1904,0.6235536972846667
routine,1905,0.622220918748317
vanilla,1906,0.6209283934490104
additional,1907,0.6207265348001947
concrete,1908,0.6195520782962847
twin,1909,0.6191152618953906
cocktail,1910,0.6175367051113385
miracle,1911,0.6163922168809846
gallery,1912,0.615642024020902
instrument,1913,0.6152260856618605
appetite,1914,0.6147634090899006
crystal,1915,0.61074974892413
zoo,1916,0.6098692034164186
swing,1917,0.6097312841305929
shocking,1918,0.6086497701105129
tribunal,1919,0.6078876638109447
bat,1920,0.6067273350436642
criminal,1921,0.6058846560137816
mourn,1922,0.6055348840410479
courtyard,1923,0.6052351396290874
sanction,1924,0.6034695294554444
similarity,1925,0.6032993677372112
officer,1926,0.6026865977583933
mechanism,1927,0.6017984547085291
spiritual,1928,0.5997756036481778
drum,1929,0.5977094079074137
drill,1930,0.5964584782902458
peak,1931,0.5962370786478592
landlord,1932,0.5953017117382844
illegal,1933,0.5941003236259306
villager,1934,0.593372908545029
tone,1935,0.592750282298943
wool,1936,0.5927364946355853
resist,1937,0.5923747682469829
brush,1938,0.5921954856401292
expand,1939,0.5897754691904309
license,1940,0.5890256559537486
core,1941,0.5878927059077323
provincial,1942,0.5875625924023167
exclusive,1943,0.5860692621574142
vehicle,1944,0.5851902320844387
mystery,1945,0.5848446997685279
valley,1946,0.5840009210046171
peanut,1947,0.5835208956828
flag,1948,0.583303084369696
terrain,1949,0.5832636733224055
typhoon,1950,0.5830338470904843
pupil,1951,0.5819180684404248
