lemma,es,nl,en,zh
transfusion,1.2079559502085591e-05,1.8554246647570314e-06,2.2486963534249822e-06,8.27125721442067e-06
elastic,1.0317957074698109e-05,7.5830399342243895e-06,1.5038156863529572e-05,1.0672589954091188e-06
far,0.0005184144286311732,0.0030992852258826253,0.0014154138109589373,0.000738343113761471
correlation,1.0276014159760312e-05,3.468837416719667e-06,1.171196017408845e-05,6.750413145962676e-05
kettle,2.642403641081223e-06,2.1781072151495584e-05,1.8270657871577984e-05,1.1406330513434957e-05
reform,0.00019985798967860362,5.0983842962019296e-05,8.001611190937229e-05,0.00030770410911389154
proverb,2.789203843363513e-05,4.5901592793336994e-05,5.36407775973251e-05,1.867703241965958e-05
family,0.0014248008204369705,0.0005591281891926514,0.001704418140214744,0.0008771534868518695
connector,7.549724688803494e-06,1.8554246647570314e-06,5.949675768436933e-06,7.470812967863831e-06
lover,0.00040466524331986725,8.720495924358047e-05,0.00013478123768340987,0.0003954861614862916
popular,0.00035739557818496983,0.00013786611965520724,0.00021981006854729203,6.723731671077448e-05
slowly,8.229199910795808e-05,0.000260162806253975,0.0001825191873529944,5.336294977045594e-07
trident,3.6070906846505584e-06,1.613412751962636e-07,2.108152831335921e-06,7.337405593437691e-07
reaction,0.00013358818407688405,0.0013041215274113987,0.00012667656124294068,0.0004573204795328074
cheat,6.190774244818865e-05,2.5169238930617122e-05,0.00010358057577963825,3.722065746489301e-05
eyebrow,4.265594449173974e-05,2.6298627856990965e-05,3.565120676992524e-05,3.828791646030213e-05
yolk,7.969153838181466e-06,4.759567618289776e-06,1.5647178792582167e-05,2.7014993321293318e-05
peninsula,2.9653640861022614e-05,5.162920806280435e-06,8.245219962558269e-06,4.4024433560626146e-05
heretic,1.2918417800841535e-05,3.7915199671121947e-06,4.31000134406455e-06,6.937183470159272e-06
freighter,1.300230363071713e-06,2.2587778527476904e-06,1.2180438581051988e-06,3.0016659245881463e-06
offensive,5.2848072821624456e-05,8.309075672607576e-06,5.5046212818215715e-05,1.3207330068187845e-05
colonist,2.7682323858946147e-06,6.453651007850544e-07,2.810870441781228e-06,4.669258104914895e-06
ladybug,2.222974491703251e-06,1.39560203044768e-05,7.261415307934839e-06,2.601443801309727e-06
inspire,0.00013316875492750608,0.00018739789114046015,0.0003126156409667689,9.165086623075807e-05
whip,1.2876474885903736e-05,8.228405035009443e-06,8.93388322079467e-05,3.688713902882766e-05
reconstruction,2.5123806047740516e-05,8.309075672607576e-06,7.729893714898377e-06,5.1962172338981466e-05
dilute,1.9042083381759923e-05,7.099016108635598e-06,6.7929369009713005e-06,2.694828963408025e-05
coach,0.00016236102372421291,0.0002551612267228909,0.00026258214710306305,0.00010212334512321005
lurk,1.7825738848563805e-05,9.519135236579552e-06,2.3236528985391483e-05,2.8015548629489368e-05
garden,0.00011697878976151636,0.0007982359590335142,0.0003031055293054091,0.00016382425579529973
decibel,2.3907461514544396e-06,4.759567618289776e-06,1.9676093092468595e-06,6.0033318491762925e-06
battle,0.00017527944152505445,0.000700221134351784,0.0002312877895178987,0.00016315721892316902
meteorite,1.0401842904573704e-05,2.3394484903458223e-06,2.155000672032275e-06,2.2012216780313075e-06
aggressive,6.0943055404619324e-05,4.2594096651813586e-05,4.239729583020019e-05,7.0705908445854115e-06
pseudoscience,3.984576919090733e-06,8.067063759813179e-07,5.153262476598918e-07,3.935517545571125e-06
fertile,1.4889734802918001e-05,3.936727114788832e-05,7.917285077683792e-06,5.002776540980244e-06
chain,0.00027925592765585367,3.363965587842096e-05,0.000122881886146536,4.9560839599310953e-05
ray,0.00011165203956441612,6.235840286335588e-05,0.0001269576482871188,0.00015395211008776538
reason,0.001139505113030074,0.0006361686480988673,0.0009513859488615529,0.0014954299636298146
bakery,1.8454882572630762e-05,2.5169238930617122e-05,3.4058380186249214e-05,3.8021101711449855e-06
combo,2.1055343298774188e-05,7.66371057182252e-06,5.8138170304175064e-05,0.00010906052859336931
theme,0.0015695877628022464,0.0003310722967027329,0.0002812744355409082,0.0002539409372201572
ant,5.163172828842834e-05,1.6537480707617017e-05,3.377729314207109e-05,3.9221768081285114e-05
security,0.0005401408585689522,3.4365691616804145e-05,0.0002163901761764582,6.603665034093923e-05
quartet,1.774185301868821e-05,1.0083829699766475e-05,1.4335439253084263e-05,1.2673700570483286e-06
firm,3.6070906846505584e-06,2.5491921481009648e-05,0.0001367019991519604,2.3146179462935264e-05
athlete,0.00010133408248971801,3.775385839592568e-05,7.650252385714575e-05,4.6425766300296665e-05
introduce,0.00012347994157687491,8.865703072034684e-05,0.00020360071566635361,3.6820435341614594e-05
elephant,4.072657040460107e-05,4.9531771485252924e-05,5.162632044738189e-05,0.00030303485100897665
land,0.00024171701878652522,5.114518423721556e-05,0.00041258893301278793,0.0004763310303885323
chair,0.00019075637713710162,0.0002455614208487132,0.00019952495352577084,0.00011739848949500306
explore,5.188338577805512e-05,4.5256227692551935e-05,0.00015740874473974876,7.237350062618086e-05
kitten,4.1984857852734984e-05,2.250710788987877e-05,3.808729448613564e-05,3.8754842270793626e-05
diligent,2.810175300832412e-06,1.565010369403757e-05,6.090219290525994e-06,7.157305637962402e-05
fast,0.00043159259470993306,0.000460871352598127,0.0005684985468502534,0.00020184535750674958
quartz,4.6137206431576904e-06,8.067063759813179e-07,3.279348848744766e-06,1.0672589954091188e-06
circuit,8.271142825733606e-05,2.5088568293018988e-05,3.368359746067838e-05,2.7682030193424018e-05
ink,5.2428643672246485e-05,7.970258994695422e-05,0.0001713694012672622,5.2362394462259885e-05
wage,5.3812759865193796e-05,5.6227434405897866e-05,5.7013822127462575e-05,0.0003399219900378043
ghetto,7.046409709549928e-06,9.43846459898142e-06,3.3027727690929426e-05,9.872145707534349e-06
crude,3.191855826766366e-05,1.8634917285168444e-05,1.3585873801942601e-05,1.4541403812449243e-05
audience,0.00014071847961630958,0.0003010628195162279,0.00023733116096772834,0.00021351850276903682
hockey,1.4512248568477827e-05,3.557575118077612e-05,0.00010447068475286897,6.737072408520062e-06
accent,6.270465783200679e-05,6.050297819859884e-05,9.051002822535554e-05,4.762643267013192e-05
bless,0.0002105953759026797,0.00017037638660725434,0.0004255657848856779,0.0004113616390430022
peace,0.0005749115350523861,0.0001309284448217679,0.00033463412609405517,0.00030303485100897665
indicator,4.156542870335701e-05,6.534321645448676e-06,2.019141934012849e-05,5.929957793241916e-05
hundred,0.00043192813802943547,0.0001821542996965816,0.00019029592890858915,0.0004261698576043037
millionaire,7.281290033201592e-05,1.839290537237405e-05,2.0331962862217548e-05,4.002221232784195e-07
stubborn,8.80801213693741e-06,9.519135236579552e-06,2.15968545610191e-05,2.0011106163920976e-05
dog,0.0004652308124900464,0.0006605311806535031,0.0007220657686529011,0.0005296272764717751
coefficient,1.0401842904573704e-05,3.226825503925272e-07,1.6865222650687368e-06,1.760977342425046e-05
serenity,1.686105180499447e-05,1.1293889263738452e-06,1.3351634598460833e-05,6.750413145962676e-05
peach,2.298471738591286e-05,1.1374559901336583e-05,4.712892774053192e-05,4.92273211632456e-05
format,0.00013090383752086503,8.865703072034684e-05,7.795480691873273e-05,0.00010759304747468178
visibility,1.7070766379683457e-05,8.55108758540197e-06,1.0212829271805128e-05,2.8215659691128577e-05
engine,0.00014583551523872083,1.4762726680458119e-05,8.765230994287796e-05,0.0001348748555448274
phenomenon,0.00011723044725114314,9.13191617610852e-05,2.8905117709650294e-05,0.00028175637478800736
deposit,0.00011467192943993752,3.67858107447481e-05,3.719718551290492e-05,0.0001949081740365903
rebuttal,1.3421732780095102e-06,2.1781072151495585e-06,4.07576214058278e-06,5.356306083209515e-05
couple,0.0004436721542120187,0.0020116030191470145,0.0008276608015824826,0.0002166535760680511
drainage,1.1450415778018633e-05,1.210059563971977e-06,3.7946750964046574e-06,1.1206219451795746e-05
summary,0.00013841161929473072,6.034163692340258e-05,3.860262073379553e-05,1.3007219006548634e-05
consequence,0.00033382365998992785,0.0004165025019191545,7.921969861753428e-05,0.0001514840736608818
wait,0.00221785745608084,0.0016643965949246552,0.0023453434487815603,0.0004957418033675356
soy,4.164931453323261e-05,8.95444077339263e-06,3.611968517688878e-05,1.1606441575074166e-05
monopoly,3.3931818184677925e-05,1.2503948827710429e-05,1.625620072163477e-05,0.00012780426470024198
assertion,7.369370154570965e-05,2.5330580205813383e-05,1.3726417324031664e-05,2.0811550410477817e-05
morphology,3.900691089215139e-06,2.420119127943954e-07,1.0775003360161375e-06,8.764864499797388e-05
thought,0.0005390503427805695,0.0019985343758561172,0.0020892731515352904,0.000596197556310419
rate,0.00012201193955405203,2.6621310407383494e-05,0.0002932674827591748,0.00010339071518025838
donation,5.1296184968925964e-05,3.9125259235093924e-05,8.160893849304833e-05,0.00017863247435660125
camp,0.00010427008653536381,0.00013375191713770252,0.0001849552750692048,5.949968899405837e-05
fitness,4.9912068775978655e-06,3.218758440165459e-05,8.9245136526554e-05,5.3029431334390585e-05
critic,0.00020933708845454578,2.63792984945891e-05,5.846610518904954e-05,1.5608662807858362e-05
distance,0.00028697342400440834,0.000254596532259704,0.00013595243370081872,0.0003261143267846988
verse,0.00010926129341296168,1.2907302015701087e-05,0.00010025437909019713,1.1473034200648026e-05
disability,4.257205866186415e-05,2.5814604031402174e-05,4.183512174184394e-05,3.8087805398662926e-05
totem,1.7196595124496848e-06,3.7915199671121947e-06,4.169457821975488e-06,9.672034645895138e-06
caste,2.134894370333877e-05,2.2587778527476904e-06,6.183914971918702e-06,2.2012216780313075e-06
wet,7.281290033201592e-05,0.00019844976849140423,0.00014564993672496395,0.000120200044357952
helicopter,3.221215867222824e-05,4.219074346382293e-05,3.063848781541538e-05,3.421899154030487e-05
annal,5.368693112038041e-06,1.1293889263738452e-06,2.2486963534249822e-06,7.137294531798482e-06
residential,1.3170075290468317e-05,4.840238255887908e-07,2.2486963534249825e-05,3.48193247252225e-05
website,0.0009382210642435853,0.0012587846290812487,0.0005257733161351787,0.001549393246585188
destroy,0.00019075637713710162,7.018345471037466e-05,0.00017099461854169136,0.00013967752102416841
slipper,1.1408472863080836e-05,2.5491921481009648e-05,1.7427396739043613e-05,4.249024875472554e-05
signpost,2.3068603215788452e-06,6.2923097326542805e-06,1.7802179464614445e-06,5.469702351471734e-06
civilization,7.184821328844659e-05,3.525306863038359e-05,3.049794429332632e-05,0.00024573638369294957
trailer,4.4585318578878414e-05,2.9928806548906898e-05,8.718383153591442e-05,6.737072408520062e-06
saturation,1.1618187437769822e-05,2.1781072151495585e-06,3.1388053266557047e-06,2.2012216780313075e-06
grumpy,5.494521856851432e-06,2.1458389601103058e-05,1.7567940261132676e-05,2.3146179462935264e-05
regiment,6.7108663900475506e-06,2.1781072151495585e-06,1.058761199737596e-05,0.0002894272988175104
taste,0.0006437398584653113,0.0005411386370082681,0.0004534402501000084,0.0006783764989569211
farm,3.4980391058122855e-05,7.849253038298224e-05,0.00016574766038369973,5.12284317796377e-05
hatred,1.1827902012458807e-05,0.0001476272668045812,3.621338085828149e-05,6.990546419929728e-05
spraying,4.02651983402853e-06,2.9444782723318107e-05,7.589350192809315e-06,3.8688138583580554e-06
cigar,3.967799753115614e-05,2.5491921481009648e-05,2.40329422772295e-05,1.4207885376383893e-05
microphone,2.7346780539443767e-05,3.3074961415234034e-05,1.7427396739043613e-05,1.3474144817040125e-05
role,7.545530397309714e-05,0.00038044272691278955,0.0002527909483975251,0.00035906594826795536
illegal,0.00010083076751046444,6.873138323360829e-05,8.437296109413319e-05,0.0001538854064005523
chin,7.843325093368074e-06,1.968363557394416e-05,3.148174894794975e-05,3.395217679145259e-05
weak,0.0001045636869399284,0.00011656907132930045,0.00013520286824967705,0.0001448137049395748
strike,0.00017234343747940864,3.525306863038359e-05,0.00022454170045762376,7.250690800060701e-05
cooking,0.00037845092148374403,0.0003388973485497517,0.00020945669575339783,0.00017069473557824593
spinach,1.224733116183678e-05,4.081934262465469e-05,4.328740480343091e-05,1.3807663253105473e-05
harmonica,9.10161254150199e-06,1.0487182887757133e-06,4.965871113813503e-06,4.735961792127964e-06
nurse,5.427413192950956e-05,5.832487098344929e-05,9.823992194025392e-05,0.00013240681911794378
pendulum,5.07509270747346e-06,5.3807315277953906e-05,5.762284405651517e-06,1.667592180326748e-06
holistic,3.858748174277341e-06,5.162920806280435e-06,8.901089732307222e-06,0.00013654244772515412
suspend,0.00012297662659762135,2.2668449165075034e-05,5.4343495207770404e-05,5.356306083209515e-05
sonar,5.230281492743309e-05,8.067063759813179e-07,2.155000672032275e-06,1.0672589954091188e-06
swan,1.9209855041511114e-05,3.839922349671074e-05,2.1409463198233687e-05,1.680932917769362e-05
may,0.0003078190527284936,0.0006086599606779044,0.0023989842263788855,5.703165256717478e-05
graffiti,6.585037645234159e-06,1.347199647888801e-05,1.3398482439157187e-05,2.1145068846543163e-05
bacon,2.445271940873576e-05,4.436885067897249e-05,0.000128175692145224,1.0405775205238908e-05
slim,6.920580964736536e-06,0.00016424541814979635,2.8483487143383112e-05,1.694273655211976e-05
buy,0.0009887622767436309,0.0020483888298917625,0.0011949010248012,0.0037334720770027365
crustacean,2.3068603215788452e-06,1.5327421143645042e-06,1.0775003360161375e-06,1.3340737442613985e-07
cost,0.00026818299811227523,0.00037826461969764,0.0004048121914571932,0.0004355750775013466
obsolete,2.4243004834046776e-05,7.260357383831862e-06,9.182176776485344e-06,3.5419657910140125e-05
flour,5.301584448137565e-05,2.0571012587523607e-05,0.00012672340908363703,5.6431319382257155e-05
cosmetic,1.6651337230305486e-05,1.524675050604691e-05,1.9863484455254012e-05,3.828791646030213e-05
chaos,9.69720193361871e-05,8.365545118926268e-05,5.476512577403759e-05,0.00017489706787266932
detention,3.1876615352725865e-05,4.114202517504722e-06,1.6490439925116538e-05,8.798216343403922e-05
gram,3.5777306441941e-05,0.00012786296059303889,2.6656421356225312e-05,0.00014868251879793286
natural,0.000415067086224441,0.003053867656914877,0.00028024378304558845,0.0007738294753588241
cellulose,3.1457186203347894e-06,3.226825503925272e-07,5.621740883562456e-07,3.068369611801216e-06
sheep,5.716819306021757e-05,0.0001027743923000199,5.008034170440221e-05,1.567536649507143e-05
declaration,0.00011219729745860748,5.082250168682303e-06,2.1924789445893577e-05,4.862698797832797e-05
cognitive,2.9569755031147017e-05,9.35779396138329e-06,1.7895875146007153e-05,6.550302084323466e-05
poster,8.66121193465512e-05,0.00010930871394546859,9.936427011696641e-05,4.5692025740952896e-05
stealth,3.816805259339544e-06,4.840238255887908e-07,6.7929369009713005e-06,3.622010215669697e-05
camel,1.2918417800841535e-05,8.389746310205706e-06,1.3398482439157187e-05,2.2812661026869914e-05
valuable,7.121906956437963e-05,9.59173881041787e-05,7.476915375138066e-05,6.390213235012099e-05
mustache,2.6927351390065796e-05,4.235208473901919e-05,2.5953703745780004e-05,1.0072256769173558e-05
naive,3.510621980293625e-05,3.218758440165459e-05,1.8879679800630582e-05,0.0001547525543343222
final,0.0018206161087049625,0.00020998566966793706,0.0005663903940189175,9.898827182419576e-05
catch,4.7689094284275405e-05,8.37361218268608e-05,0.0007439905580987946,4.262365612915168e-05
majority,0.0006441173446997514,0.00010317774548801057,0.00012349090807558863,0.00017823225223332283
escape,0.00029926269808118293,6.211639095056149e-05,0.00014827341580395977,5.529735669963497e-05
secular,3.7371137209577296e-05,1.669882198281328e-05,1.5928265836760293e-05,4.5358507304887546e-05
move,0.00037274668505220363,0.0004777315158561365,0.0015116861235899444,0.0009822117942124547
spitting,2.2271687831970306e-05,1.7182845808402072e-05,1.0072285749716067e-05,8.671479337699089e-06
enjoy,0.001119875828839185,0.002658500862046433,0.0015362343921148337,0.00045798751640493805
angina,1.0527671649387094e-05,6.453651007850544e-07,1.171196017408845e-06,1.2673700570483286e-06
metro,0.00021294417913919633,8.260673290048696e-05,6.244817164823962e-05,0.0005068813191321183
sketch,1.8580711317444154e-05,9.583671746658058e-05,0.00010151927078899869,4.869369166554104e-06
despise,3.2631587821606216e-05,4.759567618289776e-06,2.4735659887674807e-05,0.00017949962229037115
description,6.538900438802581e-05,0.00011318090455017891,0.00010306524953197836,0.0007166644154172232
nest,4.48369760685052e-05,9.430397535221607e-05,4.6426210130086615e-05,8.191212789764987e-05
donate,5.9265338807107426e-05,0.00011592370622851539,0.00013136134531257606,9.925508657304804e-05
design,0.0004093628497929006,0.0004620814121620989,0.0007056690244091773,0.0007380762990126186
fit,3.544176312243862e-05,0.0006331031638701384,0.0004087474100756869,0.0004800664368724643
friend,0.0032246971291626614,0.0010421839671302647,0.002868305894474958,0.003214850908921118
genius,0.00021730624229272723,0.00012124796830999208,0.00010498601100052887,9.22511994156757e-05
absence,0.00017704104395244193,3.735050520793502e-05,4.914338489047514e-05,2.0811550410477817e-05
deviation,1.2666760311214751e-05,1.4843397318056251e-05,4.731631910331734e-06,3.9155064394072045e-05
sick,0.00023769049895249668,9.906354297050585e-05,0.0004384489410771752,0.00013847685465433315
factory,8.321474323658963e-05,5.4291339103542696e-05,6.689871651439322e-05,0.0001714284761375897
navy,4.269788740667754e-05,1.4278702854869328e-05,5.66858872425881e-05,3.9221768081285114e-05
gree,2.9947241265587193e-05,1.0890536075747792e-05,2.2112180808678994e-05,9.251801416452797e-05
rigid,2.2858888641099467e-05,7.825051847018785e-06,8.807394050914515e-06,1.2073367385565655e-05
prophecy,4.257205866186415e-05,8.389746310205706e-06,1.7052614013472782e-05,7.750968454158725e-05
specie,0.00030811265313305814,0.0009453792020125065,6.474371584236095e-05,3.5819880033418544e-05
brown,0.0001014599112345314,0.00014198032217271198,0.00042383241477991285,2.401332739670517e-05
terminal,8.430525902497236e-05,1.0003159062168343e-05,2.9045661231739357e-05,4.662587736193587e-05
provocation,1.9964827510391462e-05,6.857004195841203e-06,3.560435892922889e-06,2.1145068846543163e-05
lip,0.00022133276212675578,8.680160605558981e-05,0.0001530987433956842,6.777094620847904e-05
module,4.4375604004189425e-05,3.622111628156118e-05,1.6349896403027475e-05,8.00444246556839e-07
internet,0.000868805540021531,0.0007342641434181956,0.0003595571773445154,2.1278476220969304e-05
squid,1.4554191483415624e-05,5.324262081476698e-06,8.0109807590765e-06,1.7009440239332828e-05
penthouse,2.0971457468898593e-06,3.872190604710326e-06,5.059566795206211e-06,1.9944402476707907e-05
dissolve,3.5190105632811844e-05,5.324262081476698e-06,2.6187942949261772e-05,1.1006108390156536e-05
graphite,1.8035453423252792e-06,4.840238255887908e-07,2.2486963534249822e-06,2.601443801309727e-06
diet,0.00013857939095448193,5.9857613097813796e-05,0.00016373320323375654,0.00016435788529300428
minimalist,6.626980560171956e-06,5.969627182261753e-06,7.3082631486311926e-06,9.00499777376444e-06
silver,0.0003479584223239655,9.801482468173013e-05,0.0001293937360033292,0.00011106163920976141
publication,0.00013442704237564,6.542388709208489e-05,7.57529584060041e-05,0.00014808218561301523
forest,0.0001522527812242038,0.0003778612665096493,0.0001041427498679945,0.00011192878714353132
firewood,2.608849309130985e-05,2.5007897655420857e-06,3.091957485959351e-06,3.6687027967188456e-06
dinosaur,3.183467243778807e-05,4.436885067897249e-06,3.157544462934246e-05,3.241799198555198e-05
send,0.0011032244916088796,0.0011559295661436304,0.001243482235603319,1.5942181243923713e-05
declare,0.0002702801438591651,9.341659833863663e-05,9.528850797638363e-05,3.361865835538724e-05
sale,0.00036729410611029,0.00021651999131338574,0.0004910590661791805,0.00025780975107851526
purify,1.3463675695032898e-05,1.3633337754084273e-05,6.371306334704117e-06,6.003331849176293e-07
karma,3.0198898755213977e-05,1.5408091781243174e-05,4.141349117557676e-05,3.655362059276232e-05
anesthesia,1.8329053827817373e-05,2.8154052521747997e-05,3.7946750964046574e-06,2.2078920467526145e-05
cyanide,1.4302533993788842e-05,3.226825503925272e-07,1.2180438581051988e-06,1.4674811186875382e-06
nasal,1.6315793910803108e-05,1.6134127519626359e-06,4.591088388242672e-06,3.8688138583580554e-06
pull,0.0002649953365770026,0.0006141455640345774,0.0005480260404659467,0.00039355175455711255
install,0.0001222635970436788,8.155801461171125e-05,3.373044530137474e-05,0.00038087805398662926
chant,2.4117176089233384e-05,2.5007897655420857e-06,4.3568491847609035e-05,7.537516655076901e-06
weight,0.00038658784698167667,9.987024934648716e-05,0.00030942998779941687,0.00016889373602349303
jealousy,0.00033298480169117187,2.4765885742626462e-05,2.3002289781909715e-05,8.938294086551369e-05
mediocre,5.456773233407414e-05,8.389746310205706e-06,1.8879679800630582e-05,3.4685917350796357e-05
block,0.00011718850433620534,0.0002266038210131522,0.0003062911824727611,1.600888493113678e-06
collision,1.4302533993788842e-05,1.7747540271588997e-05,1.2602069147319171e-05,6.857139045503588e-05
salary,0.00025425795035292654,6.534321645448675e-05,4.010175163607885e-05,9.17842736051842e-05
telescope,1.4973620632793597e-05,5.324262081476698e-06,7.589350192809315e-06,1.567536649507143e-05
grandson,3.451901899380709e-05,2.7670028696159206e-05,1.8879679800630582e-05,0.00011939960011139516
rule,0.00023794215644212346,0.0002377363690016944,0.0005057692881578356,0.00020591428242674683
democracy,0.0002911677154981881,0.00011463297602694528,6.28698022145068e-05,0.0007952413589542196
lick,8.430525902497236e-06,2.645996913218723e-05,5.448403872985947e-05,1.5141736997366872e-05
downtown,1.2792589056028143e-05,6.13903552121783e-05,0.00017774070760196632,8.031123940453619e-05
hostage,1.551887852698496e-05,1.0809865438149661e-05,1.5131852544922277e-05,3.595328740784469e-05
occupy,0.0002077013147719717,6.889272450880456e-05,9.678763887866695e-05,0.0001113284539586137
urgent,0.00019335683786324504,9.92248842457021e-06,2.1222071835448273e-05,0.00014548074181170548
approve,0.00029578143614134576,6.760199430723444e-05,8.44666567755259e-05,5.269591289832524e-06
scale,0.00010779329139013877,0.00010341975740080496,0.00011852503696177512,0.00014187874270219972
questionnaire,1.8874311722008736e-05,2.0329000674729212e-05,4.778479751028088e-06,2.0277920912773257e-05
poetic,4.915709630709831e-05,2.339448490345822e-05,1.9957180136646717e-05,1.867703241965958e-05
transit,7.788799303948938e-05,3.0654842287290083e-06,2.553207317951282e-05,7.804331403929181e-06
sauerkraut,5.452578941913634e-07,1.92802823859535e-05,3.1388053266557047e-06,7.87103509114225e-06
study,0.0016336345939122628,0.0004338466890027528,0.0005696697428676622,0.0010374424472248765
gradually,2.4410776493797963e-05,2.6701981044981625e-05,3.70097941501195e-05,0.00019911050633101372
evidence,0.00012335411283206154,0.00012261936914916032,0.00018448679666224126,0.00016022225668579394
plasma,2.0971457468898595e-05,4.92090889348604e-06,7.4019588300239e-06,3.8688138583580554e-06
berry,9.353270031128773e-06,3.34783146032247e-05,6.038686665760004e-05,1.734295867539818e-06
storm,0.0001596766771681939,0.00010575920589115078,0.00019020223322719642,6.703720564913527e-05
day,0.010832470812240067,0.007971146371709,0.008433360890794826,0.002145524099208394
pharmacy,4.3033430726179915e-05,2.331381426586009e-05,1.625620072163477e-05,1.3474144817040125e-05
corpse,3.9300511296715964e-05,6.631126410566434e-05,1.171196017408845e-05,2.468036426883587e-06
cuisine,2.717900887969258e-05,0.0003640665874803688,2.4969899091156575e-05,0.0005873926695982938
execution,7.633610518679089e-05,9.519135236579552e-06,2.614109510856542e-05,1.1272923139008816e-05
position,0.001207536521059181,0.00014149629834712317,0.00031060118381682567,0.0006004665922920554
patent,5.8132880103786905e-05,1.6860163258009546e-05,9.777144353329039e-05,5.843242999864925e-05
researcher,0.00013669195978228103,6.372980370252411e-05,4.7269471262620986e-05,2.7081697008506386e-05
provide,0.00015602764356860554,2.9202770810523712e-05,0.0005927657283309646,0.0006607667255326706
different,0.0014578518374079546,4.315879111500051e-05,0.0011586876439429186,0.001229682473772944
comparison,8.05303966805706e-05,9.656275320496376e-05,6.666447731091146e-05,0.00217520724001821
rating,6.400488819507851e-05,2.605661594419657e-05,7.27078487607411e-05,3.8087805398662926e-05
folk,1.0401842904573704e-05,8.389746310205706e-06,0.0003715033767220856,0.00016802658808972313
emergence,9.185498371377584e-06,8.696294733078608e-05,9.182176776485344e-06,5.142854284127691e-05
dollar,0.0002928034891807622,8.462349884044026e-05,0.0002520413829463834,0.0003887490890777715
sum,0.0001851360265354368,2.742801678336481e-05,0.00012030525490823658,2.0544735661625535e-05
thirst,9.151944039427346e-05,3.2026243126458325e-05,1.7193157535561845e-05,1.8943847168511857e-05
placement,1.8245167997941776e-05,3.4849715442392935e-05,3.120066190377163e-05,2.2745957339656842e-05
neglect,1.744825261412363e-05,2.024833003713108e-05,5.5936321791446436e-05,5.182876496455533e-05
casualty,8.757680639012053e-05,2.0409671312327346e-05,1.3164243235675418e-05,5.803220787537083e-05
camping,4.17332003631082e-05,2.9041429535327447e-05,4.698838421844286e-05,1.660921811605441e-05
cardamom,6.710866390047551e-07,2.1781072151495585e-06,6.230762812615055e-06,2.9349622373750763e-06
narrow,5.049926958510782e-05,6.477852199129983e-05,6.28698022145068e-05,9.458582846813314e-05
even,0.0015211017531341529,0.0016718182935836835,0.0036631263597292963,0.0010884040642556618
imagination,0.0001118617541391051,4.7837688095692156e-05,9.271187673808416e-05,6.270146598028572e-06
punishment,9.273578492746959e-05,0.00012036059129641265,4.6519905811479324e-05,0.00013160637487138696
carefree,6.3333801556073755e-06,1.1051877350944057e-05,8.432611325343684e-06,1.827681029638116e-05
premier,3.5399820207500826e-05,7.808917719499158e-05,3.724403335360127e-05,0.00018156743659397632
bulk,3.313490280085978e-06,3.468837416719667e-06,3.106011838168257e-05,1.0138960456386629e-05
audition,1.3463675695032898e-05,2.0732353862719872e-05,0.00010184720567387316,2.0011106163920977e-06
soul,0.0006696186369819321,0.00020199927654572202,0.00033721075733235466,0.00019103936017823226
prisoner,0.00013497230026983135,3.081618356248635e-05,4.024229515816791e-05,6.123398486159819e-05
mistake,2.122311495852538e-05,7.53463755166551e-05,0.0002615514946077433,6.163420698487661e-05
century,0.0004772264861622564,0.0002636316436706947,0.0002035070199849609,0.0002636129718660523
commander,4.7689094284275405e-05,9.519135236579552e-06,2.431402932140762e-05,1.9344069291790275e-05
dictionary,5.599379144195925e-05,2.8476735072140526e-05,3.344935825719661e-05,8.311279426748512e-05
autumn,0.00010431202945030161,0.00018062155758221708,4.413066593596528e-05,0.00013667585509958026
cannon,2.759843802907055e-05,9.35779396138329e-06,2.070674558778838e-05,7.80433140392918e-05
antibiotic,1.5267221037358177e-05,2.831539379694426e-05,1.859859275645246e-05,1.9810995102281766e-05
manufacturer,4.731160804983523e-05,2.5491921481009648e-05,3.3027727690929426e-05,7.163976006683709e-05
plaster,1.447030565354003e-05,4.2916779202206116e-05,1.3164243235675418e-05,4.735961792127964e-06
fission,1.4260591078851045e-06,8.06706375981318e-08,8.901089732307222e-07,4.669258104914895e-06
seminar,7.306455782164271e-05,7.413631595268312e-05,5.36407775973251e-05,3.561976897177934e-05
accessory,4.135571412866803e-05,3.581776309357052e-05,5.893458359601308e-05,3.475262103800943e-05
tight,3.028278458508957e-05,0.00019506160171228268,0.00014981939454693945,0.00012073367385565656
teach,0.000529025986110436,3.686648138234623e-05,0.0006257934560218941,0.0004993438024770414
immigrant,6.211745702287763e-05,2.065168322512174e-05,5.471827793334124e-05,0.00016549184797562646
veterans,1.7280480954372442e-05,6.937674833439334e-06,3.5979141654799716e-05,1.534184805900608e-05
marine,0.00011769181931545891,1.8554246647570314e-06,3.120066190377163e-05,3.7354064839319156e-06
coercion,1.1240701203329647e-05,1.6860163258009546e-05,3.279348848744766e-06,9.69204575205906e-05
genetic,7.860102259343193e-05,1.2342607552514166e-05,3.031055293054091e-05,3.90216570196459e-05
yellow,0.00018412939657692966,0.00022119888829407738,0.00017811549032753716,0.00031944395806339184
diamond,3.9300511296715964e-05,2.28297904402713e-05,7.458176238859524e-05,3.295162148325654e-05
persuade,8.79962355394985e-05,1.6376139432420756e-05,2.5063594772549283e-05,8.798216343403922e-05
