lemma,es,nl,en,zh
fever,0.0004251125372069477,0.0006892267569060557,0.00019633760541875483,0.0005812781616212287
catastrophe,0.0002887840147021678,4.982641878736056e-05,6.347842585798282e-05,0.0008827918930914015
thinker,4.306765924311862e-05,4.663624466253667e-05,8.11740406986143e-05,1.417048179638108e-05
comic_strip,9.895026472226328e-05,0.00012053320918827137,0.0,0.000389991837496365
guild,5.197898342068299e-05,2.0338389455800462e-05,2.8798812633654356e-05,6.8127316328755275e-06
begging,5.228375439183554e-06,7.767162658191127e-05,2.052583509822636e-05,0.00018286335716167932
butcher,1.819343309995352e-05,7.801519736066976e-05,1.8393611144924904e-05,4.047751097280464e-05
cubic,1.679557095293205e-05,3.2820458961298257e-06,6.716264954664881e-06,0.0
omen,8.191241341060268e-05,4.451884037324618e-06,5.3202246496395544e-05,6.2450039968025536e-06
parameter,5.8831821854378545e-05,6.057478248554215e-06,2.4842004849159327e-06,1.4175428226799983e-05
club,0.0002779860142466882,0.0002695932839568404,0.0005818248069487678,4.1482044573601185e-05
ravine,1.6500561019074693e-05,5.67039540493416e-05,2.8435652716583163e-05,5.828670397015717e-05
iceberg,2.485172165056976e-05,4.5982759106215456e-05,2.5232854666458416e-05,7.37229574910792e-05
sink,7.279406788630286e-05,7.177886138883891e-05,0.00029154222984236286,4.032792554991739e-05
patriot,3.000540075841374e-05,4.323464305478705e-06,6.096727230210301e-05,0.0
big,0.0,3.039171053115423e-05,0.002102250844621038,0.002525396637672088
clown,0.0004274493844115119,0.00028984080892333514,0.00031044220936023316,0.0004462588062145767
cold,0.003787587371413601,0.0020757512084150845,0.0035074563545332386,0.0016548807401232347
belong,0.00016964889851255535,6.2610305254513495e-06,0.00011647354792451619,1.5989064036340516e-05
rationality,2.4379611106315475e-05,0.0,2.4745411693749375e-05,0.00016434238545649633
shorten,6.440850742925353e-05,4.09100382151624e-05,2.9803200925685143e-05,6.812731632875523e-06
preservation,5.764619073971612e-06,1.4238015788456998e-05,9.930090791937165e-06,1.0987240968822558e-05
mechanism,2.9079475347649172e-05,1.2957283365185242e-05,3.296234605947177e-05,6.237073705500001e-05
cycle,0.0002669611679606947,3.45819728660988e-05,0.00013414140365705128,8.707899824691556e-05
fried,0.000300013646444033,8.140053161265446e-06,0.0001098321314674408,0.00019821322107601221
emerald,1.8321819546983662e-05,2.391511646174398e-05,5.293527099075711e-05,1.572627063024602e-05
host,3.9692885362808063e-05,1.6166277112438286e-05,3.529990366368892e-05,0.00016391593830772814
friendship,0.001208563524843048,0.0009872686783904848,0.00027779673435791505,0.00042848717303516017
avatar,1.6402531065392003e-05,1.1365413597975428e-05,1.1607402778298406e-05,2.8546029747220896e-05
vodka,3.413245668579343e-05,2.2328710379896326e-05,7.78782994794144e-05,2.692376145308716e-05
reverse,1.0705721137375833e-05,0.0,6.001221289330461e-05,6.062459469810721e-05
tendon,2.878851478543161e-05,6.03226790314872e-05,3.40142821280395e-05,0.0
depression,0.0004436365118316748,0.0004139759803067065,0.0003938830715385507,0.00010404867611925958
always,0.0008198692819560824,0.0007924068130693019,0.0003660191467058129,0.00012103832818049212
fort,0.0,2.1755357260818037e-05,4.565796477985329e-05,8.646928610957394e-06
brake,0.00012480761034859033,0.00022074840561232332,3.3058284078724026e-05,6.6123571730850616e-06
area,0.000245906668422694,0.0001277939100203768,0.00041875702371943523,0.00024725771755248045
sincerity,0.00011188540216402084,2.37647500815468e-05,9.739327616012186e-06,4.9394662361554e-05
potential,5.8081158862992966e-05,3.4243322664942e-05,7.601343248103738e-05,5.309594595176549e-05
jump,0.00052434280830639,0.0007960995422588964,0.0006890490221247309,0.0005626706144164147
stamp,3.960739858817182e-05,0.0002484039937187551,0.0001844269116579765,0.0004489784658814789
terrain,0.0001129260924829564,8.641750470942178e-05,2.607562226288831e-05,9.223443642335843e-05
importance,0.0001298927561477444,0.00013159067991505569,9.175391676017514e-05,4.0010767066761066e-05
scapula,0.0,1.4504525411928582e-05,6.917542888765921e-06,1.4044454509032009e-05
horse,0.0006155473262127515,0.0012815674215742139,0.001566597217285985,2.840927601119448e-05
pack,0.0,0.0,0.00022428586690400898,0.0
want,0.000702909288169408,0.00030081074250285926,0.0007304176544693576,0.00011159703737357623
remove,0.00035007512412852147,0.00013293492517807645,0.000297851381679964,0.0
bingo,0.0,0.0,1.2080003300474734e-05,0.0
function,0.0002430360643589197,0.0001855498509062483,0.00022694382589409117,0.00016390925438591352
count,0.0004910459975029058,0.00048667283652206495,0.00024300935888758328,0.00011434660267253612
foundation,9.322753745005113e-05,8.271430215602853e-05,0.00011125963769841915,5.272960234056066e-05
dawn,0.00021473404247511013,1.606478182077711e-05,0.0002275192420242929,9.44790626140209e-05
handrail,0.0,4.525299716857329e-05,0.0,3.8612900529249785e-05
scandal,4.927836671735297e-05,3.0384041088494737e-05,8.29497861001382e-05,0.00012003510048399653
physical,0.0008290365582498192,8.458034815040894e-05,0.00022048217985609866,0.0024174192372400424
standard,0.0003949521160662917,0.0001713842770608775,0.00021145669052436385,0.0003676964999847481
peanut,9.594203620270976e-05,6.332961799574455e-06,6.439410950684368e-05,0.0001360677264284584
cannabis,5.417352864696207e-06,2.5413033087753856e-05,3.1039402259623207e-05,4.325047430733464e-05
available,1.843385605654329e-05,1.092853618139842e-05,7.430633274340206e-05,8.029290853031867e-06
sphere,0.00010232554885817588,0.000535941244722843,0.00018617690821982587,6.256813576227942e-05
confusion,0.000197146945450968,0.00010557689396588322,0.00017812328398997886,0.00013905576743456323
thermometer,0.00013692965498785157,0.00017807379520535233,9.082241063933816e-05,0.00013326853562064877
pope,0.000497638494271283,0.0003657137223808397,0.00010371248719710547,3.860112142888908e-05
cowardice,2.7200829829754795e-05,1.1916147623453915e-05,8.468916796782713e-06,3.3386813762735e-05
prediction,2.2903489496146274e-05,7.244647762128865e-05,2.9255188582935096e-05,6.63711455078361e-05
complaint,9.093644656489594e-05,6.370799388455417e-05,1.8942661506556288e-05,6.39429669256433e-05
chew,0.00010271186001212317,4.352348010303769e-05,0.00014835177878569619,0.00019589150941492093
vip,1.815940005008737e-05,4.271894753382013e-05,0.0,0.00014582928251993007
pizza,0.00023181404287893323,0.00022351176521124275,0.0001815335815941757,4.762984774409925e-05
dislocate,0.0,2.3541376323025447e-06,4.834423709735077e-06,7.752418754651451e-06
pocket,4.322670172818424e-05,0.0,0.00019126095263074478,0.00014097137664972767
crystal,0.00020077755936182757,6.0938131966167145e-05,0.000122678893228598,0.00025796495997597654
solar,0.0001080645492450104,9.078758498577527e-06,6.861158811461878e-05,3.558820063511431e-05
cataract,1.2488780331114464e-05,6.443743414081489e-06,2.457050752840347e-06,1.405125899280576e-05
strive,3.6878846329568454e-05,0.00018782783311802458,8.18223468792798e-05,0.0
beneficiary,5.352860568687915e-06,9.939416887542637e-06,0.0,1.4595881434387383e-05
advance,0.0005479190296744151,3.909915545824228e-06,6.98617870537824e-05,4.432401902583651e-05
carbohydrate,0.00010469705391070987,4.854188965732078e-06,1.0932230988094633e-05,4.6289205653807586e-05
obesity,5.9040551905890764e-05,2.8942147256895752e-05,3.299276037082547e-05,0.00040640921262044934
fork,1.684838669796164e-05,0.00020137602435821438,0.0003382560223070036,5.145672163625043e-05
training,0.00019079612494927867,0.0004444621364667351,0.00013764389309194527,0.0003195161152243445
truce,4.087638979725316e-06,1.978748819771897e-05,2.0884237188611703e-05,8.029290853031867e-06
viola,3.715720660564482e-05,0.0,8.023676672120035e-05,1.0834705729392389e-05
think,0.00198977986033275,0.0014750428266541618,0.0010449438022328147,0.001514574283181632
rabbit,0.00018776550637363646,0.0004465297525498245,0.0002741901553650705,0.0006918753491159611
symptom,6.76553842619088e-05,1.8658078136885766e-05,1.882533796315551e-05,7.627949264979058e-05
heavy,0.0008408576269607243,0.0014249734302212342,0.0007963923271553519,0.0004721085066294312
soloist,1.1721905897741729e-05,0.0,2.6141877195917714e-06,1.0834705729392389e-05
thesis,0.00010304750623861078,0.0001092685450035903,6.579693236230633e-05,0.0016622806404242249
penny,3.685576129260538e-06,0.0,0.000128028847886686,6.6123571730850616e-06
argument,0.00020443320464401185,0.0001113741341594342,0.0006953310022353566,0.00010635317274552638
salmon,3.5156786645350794e-05,4.19814797869397e-05,4.458447205498471e-05,0.0
must,3.6313408448635296e-05,0.00035922997211254,0.0002495010312509747,0.00020369994424350465
giraffe,4.9795866818719274e-05,5.812572506772521e-05,6.531573399637593e-05,0.00011041115732626879
malaria,1.692940346734296e-05,4.3997977007698254e-05,6.089500792040728e-05,2.5646149746869156e-05
guideline,0.00011511531248388517,1.799710227681186e-05,3.591270026565928e-05,0.0001098592935139623
wheel,0.0006133070146577437,0.0004099211065441001,0.0003955287591796378,0.00033853902087435683
specify,4.0001775360796766e-05,0.0,1.206117377825658e-05,4.496402877697838e-06
helm,3.399043978289876e-05,2.8621867987582673e-05,2.282438008983676e-06,6.917542888765919e-06
balance,0.0004522748868667939,0.00044888644702840817,0.00023622421534403088,0.0004166221648075386
metamorphosis,2.3081494375956735e-05,0.0,1.5374756032737275e-05,7.752418754651451e-06
value,0.0012042472417103335,0.0004951813221367901,0.00039489669349453013,0.0006821952848404718
registration,0.00011016415391931928,2.5940785832872216e-05,1.7943062944842637e-05,8.947569193563064e-05
management,4.5926648433650335e-05,5.674660695325396e-05,9.882041517732528e-05,0.0005450525981216524
disc,2.2330736712066058e-05,0.0,6.876346220333289e-05,2.9878694447039777e-05
surface,0.00017100620178795554,4.3125796319868097e-05,0.00018425671546009443,0.00013855096705381632
fashion,0.0011878395841497405,0.001163565070958924,0.0007441966064221824,0.0004621105379440241
friendly,0.0001969505684260428,0.0007830427053866383,0.0003918696190572976,0.0003926314845417118
derivative,1.8675019156911646e-05,9.943025971379813e-06,2.1693600017955674e-05,6.8127316328755275e-06
delta,2.9278108125744384e-05,4.050813403331406e-06,2.737872731436813e-05,0.0
ostrich,0.0,2.572373958659576e-05,5.550066967413539e-06,3.242937924847078e-05
pact,0.0002289431190157622,2.5493840584609895e-05,4.7893819070554826e-05,0.00022774828238391115
clog,0.0,3.0648874279215635e-05,1.4540823094369722e-05,0.00012671950581869142
kangaroo,7.223253655140424e-06,1.5927338364416044e-05,3.0282687668454426e-05,8.950093575286007e-05
sequel,1.383663958321216e-05,4.894920724802222e-05,1.236565210176238e-05,2.1748335597256445e-05
pound,0.00011193650160769639,1.6931976429313687e-05,7.350562003517032e-05,6.3329617995744325e-06
dress,0.0008502655305444588,0.00031482511053704335,0.0009868041783561102,0.00016688522187040386
manufacturing,3.100771245799655e-05,1.4276950532597242e-05,5.968151948044218e-05,5.2898857384680565e-06
sense,0.0003659242186394087,0.00013012160075452994,0.0003165701401542009,0.00021082371651771401
ticket,0.00016461726561953314,0.0002659954040102163,0.00020742623382473795,0.0002974938090276394
archaeology,3.1445040307449234e-05,5.13053451058905e-05,0.0,0.0
moment,0.0007846992595928479,0.00025946793178891587,6.850218781431125e-05,0.00015608072413190275
inhibitor,0.0,0.0,2.354137632302537e-06,0.0
rattlesnake,1.9693927690537663e-05,2.863950877514557e-06,5.445811160789742e-06,7.752418754651451e-06
fairness,0.0002537997723467874,0.0,0.00010943601325294362,0.0005073617321683347
abroad,0.00029961962801229374,0.0005382243421758905,8.06933465322653e-05,0.0003393403005774834
strange,0.0004102723722268405,0.0005150541526810522,0.0005411778765991008,0.00036032804281088405
sixteen,4.323464305478699e-06,5.1198357553273807e-05,9.098783926407355e-05,9.186160199629344e-05
smile,0.0004891356745340201,0.00029164382226241675,0.0013956408670539008,0.000991659936984919
dock,5.109548724656653e-06,1.5009637311795649e-05,7.136058932605667e-05,2.0522043903338858e-05
zoom,2.1841522587062033e-05,1.337166621162661e-05,3.06337829391997e-05,0.0001262055371182931
catholic,7.924419257499164e-05,0.00038555870925812596,0.00017825633246889802,6.943498014447226e-05
grandmother,0.0004925605794119864,0.0001049563135770246,0.0001385662596982508,0.00015459523669225466
mummy,3.3081589899103276e-05,6.84989961843786e-05,7.730819444358839e-05,0.00014359565334541078
drought,4.978766411808722e-05,7.025317070905817e-05,1.0296097076928572e-05,4.5935178827226085e-05
lonely,0.00028010043553114373,0.0005637785712710431,0.0006516376147897443,0.0010107363066285285
underwear,8.175277959450636e-06,0.00010905232152216287,0.000170233720101549,0.0002506752249731703
admiration,0.00014200345941108947,0.00016259707875921232,4.366903820505237e-05,1.6946591012639395e-05
frequency,6.78376625908577e-05,5.350891536700705e-05,4.8954623338168035e-05,0.0001787680118721985
tactic,3.2573352318722456e-05,1.1676663878463938e-05,2.6943585254831024e-05,0.0001718391618347156
award,0.00039819027614234617,9.871870487845068e-05,0.0003170642604899831,3.090484187437918e-05
promiscuous,1.7343268242548867e-05,0.0,1.400546229682922e-05,0.0
hug,0.0005160457894206267,2.4170014597426567e-05,0.00041355754627570934,0.0001044634644749374
resin,7.137147424917231e-06,8.175277959450648e-06,1.4387958776973124e-05,2.0286945425755375e-05
sandpaper,0.00013510980753690747,4.143726380463034e-05,5.269241918384143e-05,0.0
venerable,0.0,7.847999675126239e-06,1.5360735414490507e-05,1.900925587609809e-05
yacht,3.833600271929705e-05,2.9197421283752336e-06,5.0921558136951826e-05,8.894798840282469e-05
poor,0.000963190830709618,3.9627413960368024e-05,0.0011822666468171987,0.00077138982258126
ornament,0.0002973540319836868,1.0907874801653604e-05,2.771519744478321e-05,5.235242023859912e-05
lift,0.00033247899354255946,3.734027342936069e-05,0.0003391152164252795,0.0
translation,1.5414613280912313e-05,4.231805678409126e-05,1.686143060270365e-05,0.00017301766077497432
homeless,0.0,6.1023190988930774e-05,0.00018217298359173337,5.877503169220496e-05
oak,2.270012069757849e-05,5.51256118141338e-05,5.773770492447168e-05,2.0992595594885607e-05
victim,0.00018936724389266558,0.0002821640094929189,0.00011071267774706632,0.00011822951624288485
current,0.0006404257470015031,5.462517083651945e-05,0.00021596765306909543,8.992805755395678e-06
exception,2.756911797631345e-05,9.991140508571154e-05,4.081338802219086e-05,2.9183384061981198e-05
other,0.00030195245997406337,0.0002874452098124072,0.00026532246524582035,5.485995818729628e-05
belly,4.3320219986610646e-05,0.0006948358942247449,0.0002725359219544253,2.728817388345667e-05
writer,0.00025944282984831753,0.0004807146483819309,0.0003801760687911025,0.0005345037927453093
attraction,0.00033444738934296355,0.00012058475057738599,0.00011788931630806757,0.00018624231383815336
expire,1.305773562967811e-05,3.778489813191482e-06,2.1893090600751838e-05,0.00011612440442168402
strict,0.00015153848228677803,0.0008303448854912922,0.0002294320956461875,0.0003384528318944215
entropy,4.887394432280281e-06,0.0,4.660384107500374e-05,7.621021826606511e-06
injure,2.298596439588001e-05,9.231910361780387e-06,7.826747961162017e-05,0.0007504806699601443
asparagus,4.783407316699846e-06,1.7141804157025932e-05,2.517270923303793e-05,0.0
perseverance,0.00013546953449262338,0.00010036784014959788,3.145144740368715e-05,0.00019396668189939858
coke,5.029635824701205e-05,0.00041948282847427935,0.0001383405533645944,0.00040281166897102743
spirit,0.00024214341227743862,0.0004153131387513553,0.0003589759660011483,0.0008187896758656186
penalty,0.0006025263206468234,9.711666950781933e-06,5.8520442846233454e-05,0.0
house,0.003437697164399112,0.0035877730728281205,0.0028641790045991302,0.0011518497137868386
invalid,3.186819315311879e-05,1.0699996152810407e-05,1.6912314984377343e-05,0.00010780837617372784
pharmacist,1.0705721137375838e-05,0.0001474021551670729,2.6012248052797454e-05,0.00010457986845799182
bolt,6.355132895760985e-05,8.301629373193216e-06,0.00012769207390128334,7.37115225852105e-06
terrace,9.232610304144638e-05,0.00017026686847334448,2.384176486023426e-05,8.438099165271458e-05
average,2.391049037602768e-05,7.56201052039171e-05,0.000347066721798512,8.71843058907611e-05
coffin,6.595725374382308e-05,0.00016072487449742264,8.904936978652735e-05,0.00012556230361971584
ancestor,9.08589228954826e-05,4.368911281012573e-05,2.8952559623154285e-05,6.29032640325777e-05
computing,9.874669545821784e-05,7.118254641737085e-05,2.549513163522208e-05,0.0001427460771700766
warlord,1.0705721137375851e-05,0.0,9.097594805511522e-06,2.531419680309265e-05
surname,0.00013098033949513813,6.623086529338726e-05,1.1205620444665097e-05,0.0003290064214764189
terror,0.00054462114202923,0.00011328215296332211,0.00021508891914031597,0.0013038791740866283
nice,0.0,0.0,0.0012474344178284638,0.00040425878074859886
initial,3.0399039184345918e-05,2.8458246061378877e-06,2.3885745721860347e-05,2.4167534905298536e-05
ethanol,5.168279169767644e-06,4.541821088583691e-06,1.7749272847407607e-05,2.9070819999053025e-05
head,0.0012045325494121095,0.0009933281097503663,0.001657345483150261,0.0004661139307435383
stain,7.4940047961630875e-06,0.0,9.326977167421402e-05,4.794860545486296e-05
nylon,6.938783914947562e-05,3.893529996369364e-05,1.71063721823734e-05,9.566814633399657e-06
completely,5.336921529773715e-05,0.00014486913646162862,3.169995398277039e-05,2.7754077061800723e-05
guilty,0.00024932643235847434,0.00016684906207551132,0.0003029937065292321,5.5399439842436604e-05
reactor,1.6183664339031707e-05,1.4831613478891799e-05,2.8535847715900562e-05,4.4862069528051094e-05
earth,0.00242242264725112,0.0014516930905927902,0.0014899289421037591,0.0014090955977597742
tax,9.33070276887389e-05,0.0,0.00014829803001039304,0.00017654864299419823
use,0.0004741781538718632,0.00028872317608684276,0.00036034294083536826,0.00021946927077071536
raccoon,7.252262705964276e-06,0.0,4.9401876879355365e-05,3.5635728027082e-05
patient,0.0002317365806232714,0.00012959917025834856,0.0002116383609147011,0.00041485008647307694
increase,0.00020935001814737067,0.00012776334949427234,0.00027495797490575664,0.0003496186561540606
liquor,3.253158939504471e-05,1.386624588063443e-05,7.300443489892066e-05,0.00019333306771724323
designer,6.842764942174219e-05,9.939315231461104e-05,6.073079916198123e-05,0.00014112911550427494
condom,3.963864591033266e-05,8.083918251440916e-05,0.00020453365418504003,9.367505995203838e-06
authoritarianism,2.2567854364183996e-05,0.0,0.0,0.0
painkiller,1.4581095304751712e-05,3.086598741109623e-05,3.843079382647732e-06,2.236657400652008e-05
megaphone,4.834841803976183e-06,0.0,2.6764302843439594e-06,0.0
recruitment,5.417352864696206e-06,1.0623242546178825e-05,1.9721065253060703e-06,4.6363036308251195e-05
