lemma,es,nl,en,zh
two,-24.74959300745836,-34.97046024596781,-34.8470594322841,7.358234921980515
know,-20.88594423338298,-9.02026651753379,-0.14281465393321102,-83.86041673237621
some,-28.497539776564615,-37.639211913419125,7.319456330298939,-13.965484600353408
net,-17.48026916489899,16.827631155423592,-16.12578475474124,-16.98105033231578
day,-7.751770026493096,-23.520549441349782,-20.70951810489682,-75.83493285217834
want,-5.797679375283102,-8.070187025740559,-23.45613710556406,-80.75684325968503
see,-13.996199644481907,-8.137152980757605,-24.988913436762726,-79.85658714406365
before,-15.618532381691335,-39.082272171987256,-14.205702776659196,8.31356828749624
bad,10.506302170434786,-18.07519598408424,-10.260520760961276,-30.554787927550166
back,-41.54912750380904,-6.321033077356097,8.482059094771252,-16.79963502170835
large,-2.935891476456245,11.033802002366297,-19.958300854194196,-28.412726936340817
think,-24.465278453558994,-5.132249861748497,3.5766952314472418,-43.996884944991606
small,-23.643021699897602,-9.060507742308886,-25.189277455033093,8.288960208083875
morning,-9.147677204144705,3.448735367758315,-29.861788398131246,-31.685338009213964
right,-12.527934038215633,-12.510265739393764,13.182798964675372,-16.289190708845048
who,-23.696662906189736,-24.32979024543301,0.6496842515664916,-28.582836578029738
stand,-14.381594235582941,14.365067541165907,-4.5207905571793106,-15.465301532027677
remain,-9.02921850181891,14.474949866700994,-8.013549991687995,-12.93554377880518
problem,-11.484582913350973,-16.86623679184845,-19.219627180737472,8.518791720080028
need,-22.79554823912917,-22.194077081906837,4.482591830404706,-13.517985208865651
time,-24.381102080789994,-34.314677238913106,-8.18491815011715,-34.92596335590733
week,-18.936041655386003,1.6378010697523024,-11.861757032337191,-31.771264778696263
three,-12.356251059152262,-14.175316275756252,-15.274277107901737,8.47152806471422
down,-5.6019904661375035,-9.59264469403123,14.349808426786844,-8.769802822815064
eat,-21.994971999358555,-7.276314506661931,-22.368733721238588,4.742479639534783
here,-25.81446351226953,0.6921082748068759,-6.879570685708389,-30.161245401635156
show,-8.207039995564841,-11.949839173282193,11.181267432497044,-10.951599380750652
natural,-10.022768390609663,12.33262280926864,-11.820048497266518,-5.688319742791625
try,-13.949421059132709,-2.512720819648884,9.686471490334561,-17.944870873004483
road,-15.709110176911484,11.267317947354739,-10.539387019207227,-3.1175149919316607
method,-6.428793965143147,-7.643436692617658,-6.992761299385071,13.956669620091395
point,-8.515575706072314,-21.662524761348575,-11.542840732771806,7.0072982936674455
state,-2.733530188929545,7.137604404739261,-11.81872241322276,-25.87664080190913
search,0.39603261605024564,10.725852410257993,-12.245175773838232,-17.5043664837492
new,-22.53351533862525,-7.9774311978505805,-17.507689889716126,-43.92360022379304
buy,-18.18284024872587,-6.934928228709294,-15.721768776422035,5.972098541762815
use,-14.278524092757356,-11.098649531847746,2.277555228705966,-25.396564388668395
each,6.776160605232186,-8.173847404845834,-9.235059013077988,-19.866775515667523
far,-14.571057786050146,8.871343757656248,-4.35890088419927,-11.769942408525528
call,2.0659661939831824,-14.815517898402383,8.472969038989454,-18.47416097335281
even,-12.039524894101328,-10.485007496809276,5.587007333824197,-16.886587507194434
photo,-4.92219290439561,7.3776717357570245,-14.75283031262462,-14.120481171473173
speak,9.821337828016372,-2.1011306735332638,-6.484003509999826,-16.23487416731018
question,-3.696735975334787,8.206537718781954,-5.751947654409386,-19.5539643117463
may,-5.70530398677233,-2.1527476673016244,12.06725411017996,-9.051115824330648
follow,-2.398588225545217,-8.987042044330517,-0.811553318919352,-43.695637471290404
possible,-8.008211770196928,-5.953127411025786,-13.794403728089895,8.19216099897693
next,-14.80731165555435,5.095453887486672,7.829746317783194,-19.049567798731207
less,3.7357896287193846,-3.3948749245158365,-20.834968801942082,-16.245222022919062
national,-2.04271986069621,-10.99717449592204,-7.491560175753591,10.170823411351288
truth,10.101090336739137,-11.102061763747567,-8.041370656689638,-1.4620680537621629
world,1.1016398024007488,-22.75527597521234,-11.915333781079765,-12.720200437567366
form,9.574869401725914,-4.748677155846384,-8.21942156083665,-8.8751519827833
comparison,-3.632553999323908,-3.4254716929263496,-3.813017496535984,13.088427632236177
find,-33.587398137785726,-13.628871697551064,-12.150428172754864,-3.26319919919964
part,6.637505930202238,-5.23178853633601,-2.0770978909811513,-22.098475995804982
mean,-5.5606560171893085,-1.1366792873449008,10.291958513395343,-11.59653967819911
only,-18.57492721928636,-29.741370657328464,-38.028730585720915,-12.60601810823454
moment,7.034783214391362,-3.537638082143748,-8.939927454127055,-14.38841839705792
company,-4.279593642230413,-11.173101295720622,-13.991469444775227,5.946710029561609
talk,-5.307147787820212,-3.5496093108896236,9.924042212023705,-8.104038982754584
thing,-7.43776722708233,-26.643655220226787,-4.402206817405089,-25.232494317741025
fight,-4.875029395744562,-8.15773650858044,-5.886619029659586,9.04205778068901
end,3.962463239859595,-12.513554643006158,-4.500880343867142,-17.044624581245156
house,2.0409715240679844,-3.152855424144869,-13.060316224641568,-23.33941992580648
recent,-3.4453576066958167,-3.6168575973913533,-1.8561161705631284,12.199974373227917
early,-8.365201683932868,9.392360362875772,1.6081607998272156,-9.71804520838599
country,8.766607577840643,-0.6068120629833426,-3.6121074441377217,-13.788175684104647
enjoy,-7.401572111545868,5.961767361895092,-3.197088159595904,-15.387996128638498
around,-9.546864944932365,0.8191964789339675,8.76557999483008,-8.760899183110547
teacher,-3.98926906868878,-5.020257040042489,-2.301556833639345,10.82283096655595
again,-13.59332019603202,2.3157263278674285,7.523477553493756,-9.403316972006044
strip,-1.68235025912603,-2.7150339473326466,-1.9357204601895885,12.271354042688467
often,-4.883473391806659,10.396762077406843,0.4463103770368819,-7.328050036721503
push,-3.3627472128784075,-3.3558537490669544,0.0989752068316704,11.9415934946172
work,-23.37207023566901,-11.293096868801006,-15.838154981944454,-36.99568102953719
game,-4.02171176783638,-10.926796791460331,7.250405385369082,-5.5662036563893995
win,-1.0785688072613646,-6.208931239910913,5.758344337513808,-17.58381190223411
hello,11.130943959117868,-1.4775600313230028,-1.527717120293209,-5.557598709002967
dialect,-1.3795364090974434,-1.2134415260338487,-1.4032310009915936,12.547657291541258
post,-2.2550364758710013,-0.2694988559766282,10.708411436688685,-6.878504491152092
