lemma,saliency rank,saliency score
digital,4073,70.98746436414896
memphis,4074,70.96308462712037
yells,4075,70.95116328513716
basketball,4076,70.95015200936025
projection,4077,70.9360086363641
difference,4078,70.9315179594053
footprint,4079,70.92194925984818
thicken,4080,70.92011747799583
basically,4081,70.89942371664733
nutrition,4082,70.89844239852678
designate,4083,70.89492028233866
prom,4084,70.89145371555301
sample,4085,70.89064796352702
attorney,4086,70.86565886685837
insanely,4087,70.86280477880801
staff,4088,70.8421225416081
harbour,4089,70.82754538918275
mosquito,4090,70.82446540642849
forgo,4091,70.82336608050271
hobby,4092,70.82127206275797
mafia,4093,70.82098225645012
ticket,4094,70.8184879481896
palestinians,4095,70.80757775497528
flirt,4096,70.77133357913561
porto,4097,70.7603813624855
virginia,4098,70.75360441060135
enforcement,4099,70.71415922239481
transmitter,4100,70.70763472474353
batter,4101,70.68690655238542
embezzlement,4102,70.65435323472063
criminal,4103,70.65260561952238
approach,4104,70.64408238021508
caroline,4105,70.62228902065583
spread,4106,70.61233912636182
bavarian,4107,70.61087624167189
ave,4108,70.59863384558325
yen,4109,70.58941494988974
risky,4110,70.58076710788083
capability,4111,70.57480870291994
ferrara,4112,70.55765699009291
ghost,4113,70.52736176660297
shepherd,4114,70.52266531286666
ministry,4115,70.51381444169877
fearing,4116,70.49490046715071
library,4117,70.4777513400361
numerous,4118,70.45565569580592
volcano,4119,70.45154391581951
clipper,4120,70.45151199965272
replacement,4121,70.44770755083142
cub,4122,70.42859985855442
conducting,4123,70.39872838655685
tower,4124,70.39709863100539
spear,4125,70.39676601501881
danube,4126,70.37426672138162
immediate,4127,70.3638672431051
broth,4128,70.35221230205767
manning,4129,70.34102498995263
georgia,4130,70.3133746116344
ft,4131,70.3024274942198
poverty,4132,70.29964602337363
browser,4133,70.29403980005533
destruction,4134,70.28971839510763
suitcase,4135,70.2880978216531
specimen,4136,70.28231053411193
saying,4137,70.2732346192196
halloween,4138,70.27269876190762
startup,4139,70.22829383136707
risotto,4140,70.22201429368837
custom,4141,70.20071542966144
eliminate,4142,70.19574261838137
ed,4143,70.19173554209056
markedly,4144,70.14836557027141
flat,4145,70.14349120943834
xinjiang,4146,70.14010340980083
hollywood,4147,70.11452598753544
permanently,4148,70.09903929051904
scent,4149,70.09255939438827
compete,4150,70.06499002736663
exclaim,4151,70.05358396210363
calabria,4152,70.04398918019561
ert,4153,70.04065635798925
president,4154,70.04035105697363
transaction,4155,70.02391799084585
overthrow,4156,70.01396453712934
aldermen,4157,70.00727774234639
fulfilment,4158,70.00077535112473
pad,4159,69.99237864102179
labor,4160,69.97306909107034
snapshot,4161,69.95621039111573
nato,4162,69.94571735629185
reach,4163,69.93305274413551
lek,4164,69.92624332223413
topple,4165,69.90862980068974
baptist,4166,69.86881824574616
communist,4167,69.86641154542531
powder,4168,69.8591658810551
remedy,4169,69.85821507650336
ingenious,4170,69.83627712563842
awareness,4171,69.83000928054338
mara,4172,69.82846394223442
maximize,4173,69.81284850084853
reassured,4174,69.8072057821488
loo,4175,69.8027535114335
dea,4176,69.77464784968713
fabric,4177,69.77164243793524
enroll,4178,69.76352712350956
handball,4179,69.76257857530824
vegan,4180,69.75913069288598
morale,4181,69.7466180878442
reasonable,4182,69.7304766550234
venus,4183,69.7280698660451
rink,4184,69.69741560541694
session,4185,69.69388376483087
mortal,4186,69.69009801374223
guernsey,4187,69.68893820580516
bum,4188,69.68197373355429
coconut,4189,69.6739066037817
lyric,4190,69.66748211711923
menu,4191,69.66740699110017
masterpiece,4192,69.65258778046204
payer,4193,69.64915751788433
vow,4194,69.64279615492687
invite,4195,69.63763374837737
notwithstanding,4196,69.62319185339015
lemon,4197,69.61401743136112
roman,4198,69.60813553433046
vague,4199,69.59328278015369
govern,4200,69.58501422966256
calculate,4201,69.57481765416182
blacksmith,4202,69.5703398177592
speaker,4203,69.55744390666445
sympathetic,4204,69.54949951220902
temperature,4205,69.54186301711462
viking,4206,69.52125065494145
golf,4207,69.51929551746724
broad,4208,69.5134102294666
specially,4209,69.49650930684282
banana,4210,69.48780232811077
prospect,4211,69.46593543710199
collaboration,4212,69.45971446382185
hip,4213,69.45039986390458
wool,4214,69.44812307930857
salsa,4215,69.44571112487665
stair,4216,69.43828953474437
offence,4217,69.43496342847362
teenager,4218,69.42307205198269
backup,4219,69.42228770126178
luncheon,4220,69.41484620653894
shortage,4221,69.40194333730908
ghastly,4222,69.37679188045739
conductor,4223,69.37610927175628
circumvent,4224,69.37458188563137
boot,4225,69.37224855444613
dyke,4226,69.36799657317042
saturday,4227,69.35254664485961
th,4228,69.35221481432725
alsace,4229,69.33037413442544
programmer,4230,69.31890720140638
refuse,4231,69.303058172455
afford,4232,69.29880370556131
media,4233,69.29536319297769
relapse,4234,69.2945885564048
sang,4235,69.27834394593097
castile,4236,69.25875848626438
iran,4237,69.2510885186866
lately,4238,69.24911526945664
surrounding,4239,69.24037750832504
arise,4240,69.22730058821803
nazis,4241,69.22603291997092
profession,4242,69.22477171545779
glory,4243,69.20066577211796
strait,4244,69.19389141270055
screw,4245,69.1716065587796
flaunt,4246,69.16255290695302
balkans,4247,69.10753965216992
eighth,4248,69.09849486995802
allocation,4249,69.0976728115384
corrupt,4250,69.08896766047387
twist,4251,69.08696977354664
ornament,4252,69.0828286012737
regrettable,4253,69.08214821388202
copy,4254,69.08077460039866
ton,4255,69.06426161301636
pusan,4256,69.0592794984042
musical,4257,69.02133726694991
routine,4258,69.00980872336766
roles,4259,69.00772707302535
denounce,4260,69.00474059193934
simpler,4261,69.00460184731836
publicly,4262,68.99339835480356
chase,4263,68.97658649938188
influence,4264,68.96781452919599
forehead,4265,68.95628676614893
kosovo,4266,68.94722494592949
farmer,4267,68.90966384975955
protest,4268,68.90449219160094
oversaw,4269,68.90390366281537
abolish,4270,68.90381256602295
proximity,4271,68.88452152878497
conclusion,4272,68.86121986519807
resolute,4273,68.86007234206795
lincoln,4274,68.83747008794842
involve,4275,68.8301857874491
determine,4276,68.81507950456064
virus,4277,68.79203239981265
neapolitan,4278,68.77331163464498
genius,4279,68.7631394892612
sheet,4280,68.75749468443972
cdc,4281,68.73221776360374
instal,4282,68.6982246416233
merely,4283,68.69465701138671
breakthrough,4284,68.69320299736287
expose,4285,68.6912553930794
dining,4286,68.68051445788807
tripartite,4287,68.66592852777933
bank,4288,68.66476476195447
jordan,4289,68.65805778409464
ang,4290,68.62671649136462
grilling,4291,68.626105636871
rye,4292,68.59970493330748
row,4293,68.57989582117389
december,4294,68.57854350987157
cunning,4295,68.56692654794935
terrain,4296,68.5539240354181
beast,4297,68.54112645966617
example,4298,68.5373808507698
societal,4299,68.53190519644744
wireless,4300,68.51543572673566
whitney,4301,68.51304797000685
tournament,4302,68.49731434971412
thunderstorm,4303,68.4890443782848
mufti,4304,68.47966789244322
forum,4305,68.46209574171664
col,4306,68.45811887033953
moses,4307,68.43099488065003
capitalism,4308,68.41700979752206
cheer,4309,68.35296341891875
propel,4310,68.3459443520936
lawful,4311,68.34076050565425
nugget,4312,68.33498748593989
discount,4313,68.32600201502342
gentile,4314,68.31088250292365
sumo,4315,68.31049773721436
residential,4316,68.30763554712456
brigadier,4317,68.30602584766093
unique,4318,68.29442235052943
shelf,4319,68.28356951607617
pink,4320,68.27214505078925
bind,4321,68.25212887664601
giveaway,4322,68.24357387475769
bust,4323,68.2416970471981
herman,4324,68.23829578219596
candy,4325,68.22867337096788
mango,4326,68.21435008570545
mouth,4327,68.210511639153
pastel,4328,68.20452852627054
panini,4329,68.19059309105344
misconduct,4330,68.17881560216719
conquest,4331,68.15551014283078
medicine,4332,68.15336185920195
compose,4333,68.15222659659166
commercial,4334,68.15125482908931
grind,4335,68.1473221933555
rim,4336,68.14577502461546
masking,4337,68.14450484671316
unpublished,4338,68.12080275207111
corner,4339,68.11802989562477
puree,4340,68.11661243014997
april,4341,68.11299893768526
kingdom,4342,68.10578557412472
bullshit,4343,68.03608495655072
wasteful,4344,68.02331363479603
disability,4345,68.01537822764776
cafeteria,4346,68.01224551755499
tam,4347,68.01058171513893
enthusiasm,4348,68.00693497096599
badger,4349,68.00665086710863
service,4350,68.00427842166378
timeline,4351,67.99929764525744
invade,4352,67.99430751230962
future,4353,67.98347055600078
intrigue,4354,67.97399651934802
breton,4355,67.92477698046599
detail,4356,67.92300163315497
tide,4357,67.91257068624755
parameter,4358,67.90791831548901
dominic,4359,67.9071926471834
accompanie,4360,67.88710951903971
edition,4361,67.87808949836767
cough,4362,67.86449862817126
clash,4363,67.85869837329929
disregard,4364,67.85286134086029
malaysian,4365,67.84228638273653
promise,4366,67.83592543490747
definite,4367,67.82982614121175
stadium,4368,67.82512375597133
strata,4369,67.8155218110306
entourage,4370,67.81186349587385
workout,4371,67.80930400448672
blizzard,4372,67.80264577787283
light,4373,67.79749901756915
specific,4374,67.79623523390474
improvement,4375,67.78836620371993
jailbreak,4376,67.78545041599645
sevastopol,4377,67.77851563119155
helen,4378,67.7606965154834
friday,4379,67.75088985590729
divide,4380,67.74621862421165
desk,4381,67.74400203143226
restart,4382,67.73746213475351
festive,4383,67.7324942608552
contributor,4384,67.7166421246924
playboy,4385,67.6969049065625
philip,4386,67.66772292633189
purge,4387,67.64663843649666
attic,4388,67.6091201363302
screen,4389,67.59616483600098
erotic,4390,67.58622848460404
nut,4391,67.57514341080872
victor,4392,67.57485883293381
networking,4393,67.56035965560613
quotation,4394,67.55633297120895
attract,4395,67.55563625139705
interrogate,4396,67.5256219968104
fatten,4397,67.52219938842191
swing,4398,67.51582055221776
institute,4399,67.50954260016299
fab,4400,67.49923564504296
nrc,4401,67.49705171005238
translate,4402,67.49423041628256
official,4403,67.48624113732244
collapse,4404,67.46542009291251
summarise,4405,67.44585827960941
gingerbread,4406,67.43209504209692
identify,4407,67.42533851525717
finalize,4408,67.4252164925659
ivory,4409,67.41696257488569
pisa,4410,67.4071682616045
delft,4411,67.38879610576969
cobra,4412,67.3496939055543
wills,4413,67.34440377795963
killer,4414,67.34406853540372
tolstoy,4415,67.34239195530603
franco,4416,67.33307659665898
parking,4417,67.30965171465317
vigorously,4418,67.30769156313303
furthermore,4419,67.28672380586526
slogan,4420,67.27361080042584
austerity,4421,67.27245087791796
crossing,4422,67.27048537776012
catfish,4423,67.27028434463641
nacho,4424,67.2677307313859
perm,4425,67.2659675689277
weak,4426,67.26008656647807
attach,4427,67.25687452870503
bean,4428,67.25080163351925
tail,4429,67.2409105832321
trine,4430,67.22600492239107
jet,4431,67.20819134773274
yahoo,4432,67.20769619110983
organisation,4433,67.20455541368167
bonding,4434,67.20063436258222
repentance,4435,67.19162351656914
debt,4436,67.1751030607507
sacrifice,4437,67.16776798991813
liability,4438,67.16477311075624
paraguayan,4439,67.14595282793972
mademoiselle,4440,67.1372595805548
sun,4441,67.135332966329
hawk,4442,67.12528609404283
praise,4443,67.12002465795946
concentration,4444,67.11928275931801
constitute,4445,67.11771622124182
distortion,4446,67.10269440090642
rainbow,4447,67.10118292993364
sane,4448,67.09941845401713
broadcasting,4449,67.0924280164653
table,4450,67.08981958889365
low,4451,67.07364935539194
credit,4452,67.06886418045688
quito,4453,67.04728860029009
librarian,4454,67.011711632822
hesse,4455,67.01023078441744
shia,4456,67.00945064596505
animosity,4457,67.00475381308249
investigate,4458,67.00047951574778
offense,4459,66.99928994745989
christians,4460,66.99306187583532
m,4461,66.9844377718502
excuse,4462,66.97301343230637
bot,4463,66.97134016276209
packing,4464,66.96488257287028
scholar,4465,66.96288364182215
mills,4466,66.94662587914392
bump,4467,66.8967100118133
preschool,4468,66.89207583212001
relocate,4469,66.84593616663538
moon,4470,66.84542849335277
traverse,4471,66.8414578834351
conditioner,4472,66.83650883128469
remorse,4473,66.83210733113818
florentine,4474,66.82441965085515
separatism,4475,66.82337023859239
conference,4476,66.81873862993311
cis,4477,66.81518118383202
coaching,4478,66.81474584226979
niece,4479,66.81385755199712
kent,4480,66.8129129312644
impale,4481,66.81052548227302
git,4482,66.8057137009015
sneak,4483,66.80521101562208
judge,4484,66.80429217222552
investigation,4485,66.79499925147238
inflate,4486,66.79075285461147
emilia,4487,66.79013285068287
hi,4488,66.78983375393554
entertainer,4489,66.78266629087216
overly,4490,66.76875000928918
orleans,4491,66.72772540098048
aalborg,4492,66.72504436275722
preserve,4493,66.72228854675208
togetherness,4494,66.71415617972954
yawn,4495,66.70756726090063
happily,4496,66.68348947378422
compliance,4497,66.68101724847894
aura,4498,66.67546000831896
readiness,4499,66.66468929411212
spray,4500,66.65972154875452
horst,4501,66.64640431117272
scientific,4502,66.63859433437959
european,4503,66.62324898096848
ray,4504,66.60229950982577
neighbor,4505,66.60226526472944
eradication,4506,66.59754122541246
level,4507,66.59539683399522
men,4508,66.56603906288711
doll,4509,66.55942287663692
screwed,4510,66.5560444954491
biking,4511,66.53764852813336
grievance,4512,66.51513119110653
whisper,4513,66.5081821114785
brunch,4514,66.48952211086939
culture,4515,66.48872644609293
mater,4516,66.48274142164067
coffee,4517,66.46821167143499
giant,4518,66.44180250994883
impenetrable,4519,66.43377677976615
african,4520,66.43351934266893
widespread,4521,66.4282974775786
ideal,4522,66.42755818847513
forbid,4523,66.42736602561789
suggestion,4524,66.41234630222026
swag,4525,66.38033249982362
renounce,4526,66.35645078419147
summit,4527,66.34808866533761
obstruction,4528,66.34158265643852
americana,4529,66.33334555805267
gouda,4530,66.31996563533696
surprise,4531,66.30752719473286
tyler,4532,66.30487443940365
fiance,4533,66.29511533411033
lament,4534,66.29007422317937
doc,4535,66.27824924950227
scene,4536,66.26999634790796
inoperative,4537,66.26710903140246
blue,4538,66.25465783653142
swim,4539,66.25176544010607
retrieve,4540,66.23824454943485
statute,4541,66.22946116772461
cab,4542,66.22674779412047
toledo,4543,66.2168639826419
guide,4544,66.21452256194559
chilly,4545,66.20426155220672
increase,4546,66.18167143869549
verify,4547,66.17985835443382
nickname,4548,66.16935081184975
influential,4549,66.15785973328417
nancy,4550,66.13559156691782
wrench,4551,66.12149312321813
relocation,4552,66.09977960991404
humour,4553,66.09388184559627
tow,4554,66.09336139934396
uruguayan,4555,66.0904235587226
bonnet,4556,66.0865010707098
carolina,4557,66.05411926981502
quote,4558,66.04604944126592
batch,4559,65.99708940508526
villager,4560,65.98501986534615
evaluate,4561,65.96785256989124
tianjin,4562,65.95514594402559
stupidity,4563,65.95502997574356
noting,4564,65.9296249610693
potsdam,4565,65.92240263605558
trap,4566,65.91627423637311
boundary,4567,65.91290277304276
manner,4568,65.90786229329449
witness,4569,65.9052818828378
manufacturer,4570,65.903144990777
sousa,4571,65.891511721949
nervous,4572,65.87129346146398
foster,4573,65.86820394229471
revenge,4574,65.86765646228129
eleven,4575,65.86539840314265
ignatius,4576,65.85648970010996
electoral,4577,65.8385053931446
cordoba,4578,65.83797598875736
moral,4579,65.80733761325345
hereby,4580,65.79984913348214
toddler,4581,65.77024133265537
scribe,4582,65.76482831487361
turkey,4583,65.75813201956213
deny,4584,65.72957374153853
cus,4585,65.71321570643929
tacos,4586,65.68973835131285
hostess,4587,65.67799175584257
peel,4588,65.67595309178603
guarantee,4589,65.66638560904329
atm,4590,65.64840071363501
almonds,4591,65.64743822838781
absence,4592,65.64320834498601
banking,4593,65.62884899020489
black,4594,65.6200538427981
subside,4595,65.60524715228946
influenza,4596,65.60240009132053
assistant,4597,65.57657780090754
spouse,4598,65.57275867931337
fulfilling,4599,65.56674523135375
delirium,4600,65.55931102768866
bounce,4601,65.54760942616308
ummah,4602,65.53623878596939
convince,4603,65.52509134485096
brandenburg,4604,65.51446572039158
pant,4605,65.50989798280925
calming,4606,65.50509745427635
angel,4607,65.49056593745372
fire,4608,65.48011249272469
strong,4609,65.47431233100247
indoors,4610,65.46663937104275
industry,4611,65.46599232699236
canteen,4612,65.46081898527022
patras,4613,65.4448494884484
magistrate,4614,65.43214627986542
slap,4615,65.42425239863948
eternal,4616,65.42172109165028
interface,4617,65.39264337707311
preparation,4618,65.39162420762727
mitt,4619,65.38158180653123
sonar,4620,65.37223216365985
inflict,4621,65.37164477690777
rating,4622,65.36921717861075
remnant,4623,65.3681240371837
involving,4624,65.3669030693575
diamond,4625,65.3574354950764
international,4626,65.35708377369518
experiment,4627,65.35153212740299
sinful,4628,65.34712095508867
augustus,4629,65.3416381036576
transit,4630,65.33665333703989
melody,4631,65.32953255726166
abrupt,4632,65.32918269714548
nis,4633,65.32232554940757
complement,4634,65.29641002705873
charisma,4635,65.28406835061985
andorra,4636,65.28123681122185
engagement,4637,65.28084897417439
morocco,4638,65.24357689766805
stimulate,4639,65.23312939976962
physically,4640,65.20781670244375
oklahoma,4641,65.19354838161718
sinner,4642,65.18326642679858
typhoon,4643,65.17824853466904
wuhan,4644,65.17271606400344
headmaster,4645,65.15940526435294
ops,4646,65.14862726359917
buffalo,4647,65.08623307892643
zucchini,4648,65.06263891919178
dieter,4649,65.0362094402534
earth,4650,65.03405376479101
sheikh,4651,65.03005420464564
wart,4652,65.02859912391013
solver,4653,65.0194282668161
bone,4654,65.0132221753505
negatively,4655,65.0078154032798
hack,4656,64.99664925591114
aragon,4657,64.99127844756423
reveal,4658,64.98581524171915
rapid,4659,64.98010629799275
champ,4660,64.96868515662332
honourable,4661,64.95341901405105
coach,4662,64.9501451943338
observation,4663,64.94901014089363
plantation,4664,64.92775653011411
dancing,4665,64.9195387350972
yoga,4666,64.9164237137748
scratch,4667,64.91390453435429
federalism,4668,64.89718331421655
immortal,4669,64.88422023500432
pregnant,4670,64.87446933277829
sacred,4671,64.8668044690789
ranking,4672,64.85932270004352
blake,4673,64.8556824035418
dope,4674,64.81978982753937
hazelnut,4675,64.81871309499833
finale,4676,64.80838375202445
dijon,4677,64.80282673938054
burn,4678,64.79746506435018
brussels,4679,64.78640738514068
kharkiv,4680,64.75662812220736
mls,4681,64.75150852539112
pascal,4682,64.74096588285269
southeast,4683,64.74086435939113
heavily,4684,64.74038907370142
displacement,4685,64.72851062357063
helm,4686,64.70685907064727
fig,4687,64.70669306250964
trim,4688,64.69810188172563
instruction,4689,64.69133637352695
swinge,4690,64.68022944484093
imagination,4691,64.66625175996529
advantageous,4692,64.6658659181363
foreign,4693,64.65601159076677
visit,4694,64.65246596423215
loneliness,4695,64.64721067928079
optionally,4696,64.64184854751568
orlando,4697,64.62936615114647
messina,4698,64.6282284543783
andalusian,4699,64.62507163744824
eviction,4700,64.6195341034573
bushy,4701,64.6165601266998
propulsion,4702,64.61635254468261
consciousness,4703,64.60144312780858
demo,4704,64.58687342401034
gig,4705,64.57837241198652
adapt,4706,64.57158198433714
motif,4707,64.566970553927
evidence,4708,64.55784603424283
wilson,4709,64.52786816695613
cope,4710,64.49784170831747
sura,4711,64.49443150460624
exceptional,4712,64.4803665181784
kindle,4713,64.46957439084053
constraint,4714,64.44301349710105
thread,4715,64.40208063248926
faithful,4716,64.37643560332988
unusual,4717,64.36267571373654
horta,4718,64.35325100617929
iniquity,4719,64.35192044288101
cleanup,4720,64.34895287820102
realise,4721,64.31222038005387
competence,4722,64.30258707505628
kilo,4723,64.29224281697083
monetary,4724,64.28912500813553
hoop,4725,64.28868733519873
formality,4726,64.27992824458707
envisage,4727,64.27776964871187
gentleman,4728,64.27069125505389
normandy,4729,64.26465078119205
horse,4730,64.24006198294545
intelligence,4731,64.23949838739601
distress,4732,64.23894793874487
wat,4733,64.23798855035349
stout,4734,64.23193433764752
thrust,4735,64.21508029023056
impressive,4736,64.21418465364802
smooth,4737,64.19852824597581
hypothesis,4738,64.19742444227504
kale,4739,64.19397704736748
marian,4740,64.18199843924269
bicker,4741,64.17867234978075
female,4742,64.17383153450199
guangdong,4743,64.16736285597602
barber,4744,64.16649798705218
snitch,4745,64.14190519538519
citizenship,4746,64.13960959816673
howard,4747,64.13558751787605
lucy,4748,64.12603466450989
hypocrite,4749,64.12135673787765
siamese,4750,64.11161266504065
transport,4751,64.11069013417412
acid,4752,64.09567405980206
layer,4753,64.09059245907814
drunk,4754,64.0878006168724
aachen,4755,64.06241015400195
ultra,4756,64.0589620871323
flavour,4757,64.057331074178
indigenous,4758,64.0559143568871
annoy,4759,64.04961861312113
voluntarily,4760,64.04221875736633
dome,4761,64.04183362076412
production,4762,64.03677171995662
armchair,4763,64.02788381699348
installation,4764,64.02720768136976
homeland,4765,64.0245282965663
cantonese,4766,64.01897446702544
racer,4767,64.00975545930815
gaming,4768,63.99820465523358
cerebral,4769,63.99272932030565
aah,4770,63.98569417919386
oviedo,4771,63.982264086539764
broadway,4772,63.97430273226252
fade,4773,63.93050483389453
secretariat,4774,63.91015767725047
astral,4775,63.908050360402584
delicate,4776,63.90292868444084
damned,4777,63.90167185496367
enamel,4778,63.896272534253335
mannheim,4779,63.86826779967601
fairer,4780,63.866739453600374
positioning,4781,63.86167511324555
concert,4782,63.85255364965376
canadian,4783,63.849290116168184
establishment,4784,63.848303343939826
dietary,4785,63.83775891850156
florin,4786,63.81662891355049
coercion,4787,63.803834987818114
seine,4788,63.801303859685504
stomp,4789,63.79294400802179
demolish,4790,63.76530292173413
wind,4791,63.76143118275087
handbag,4792,63.756255940246696
northeast,4793,63.748053353143405
polenta,4794,63.74299248678404
notebook,4795,63.74175517978943
spar,4796,63.73760350297585
rider,4797,63.722214421656716
accounting,4798,63.71874441925296
combo,4799,63.694125707693146
forte,4800,63.68623988682534
boring,4801,63.68402960270726
milk,4802,63.68203332630256
emergence,4803,63.67775788951163
sl,4804,63.6716194937458
rant,4805,63.66757144246969
chancellor,4806,63.65693206109931
civilization,4807,63.63355057905011
acquisition,4808,63.63046065164644
retroactive,4809,63.621500774582394
destroy,4810,63.61851619623391
joke,4811,63.58889469738345
rooster,4812,63.586170217561886
drain,4813,63.57496969887877
angola,4814,63.572804673734794
typhoid,4815,63.560818046979385
converse,4816,63.55542551582844
dot,4817,63.552831824663336
mam,4818,63.539183387061165
lateral,4819,63.53636853756524
ladle,4820,63.51190162912126
cabbage,4821,63.51136363296246
alt,4822,63.49629930415419
exalt,4823,63.46474973509017
contact,4824,63.463052893973185
shun,4825,63.45870240926157
haircut,4826,63.45713359031681
completion,4827,63.44376412452142
inspect,4828,63.44015840048106
express,4829,63.43787778392568
iced,4830,63.42471228969315
integrate,4831,63.41787049881988
overcoat,4832,63.41557862283215
regressive,4833,63.3943311009653
secrecy,4834,63.38988742609107
stopper,4835,63.38912040471492
colt,4836,63.37834608800536
drank,4837,63.377723432841
tas,4838,63.37262147046309
diva,4839,63.33131881185255
rhythm,4840,63.326268268113914
presentation,4841,63.30026913760589
apostasy,4842,63.298130375555424
clip,4843,63.27914279722458
surpass,4844,63.27012573575095
tramp,4845,63.26430887058113
corpses,4846,63.25962281905277
doomsday,4847,63.25767499066208
temp,4848,63.239441250720574
frankfurter,4849,63.22945619474052
sovereignty,4850,63.22814640313327
perfumery,4851,63.22779106444686
dirt,4852,63.225084758979655
gita,4853,63.22481370681123
verdict,4854,63.22340729690009
capo,4855,63.22165999529692
prejudice,4856,63.2130651208948
invader,4857,63.20814223361505
cay,4858,63.17948642975527
pizza,4859,63.173055468786345
ahead,4860,63.17091610282546
background,4861,63.165093544335136
summarize,4862,63.157565499703296
sophisticated,4863,63.139082950469735
mexican,4864,63.137877064297236
dutchman,4865,63.12775293892951
walkman,4866,63.122981723838166
subtract,4867,63.12048884811257
wayne,4868,63.11685443261335
timely,4869,63.116332112108225
wider,4870,63.104104872539146
fsb,4871,63.0720915433417
quarter,4872,63.07166473982066
hertha,4873,63.062417327816746
yummy,4874,63.06118384570162
pitcher,4875,63.05534529991136
jolly,4876,63.05016299899203
quest,4877,63.0407306965134
lunchtime,4878,63.0381737387504
apologize,4879,63.0184134536319
grandpa,4880,63.009642445327955
knitting,4881,63.00390347521322
lease,4882,62.99810220912456
regional,4883,62.99076357924778
rental,4884,62.976566603366514
yunnan,4885,62.961979816627256
apparatus,4886,62.94314666282434
uniquely,4887,62.933045681854615
jenny,4888,62.92677535584198
profitable,4889,62.90924024307703
dependence,4890,62.90780644724646
brunswick,4891,62.9043483971639
veneto,4892,62.86699955298948
disembark,4893,62.86095923646962
hay,4894,62.8479144525355
wade,4895,62.8230799452195
hangover,4896,62.81780452002635
alien,4897,62.80548564142352
lander,4898,62.78914783801457
investment,4899,62.785218732610836
tito,4900,62.78330830744784
perfume,4901,62.77785638568391
vienna,4902,62.75903075832363
susanna,4903,62.753519423377234
seaside,4904,62.744358213376394
icecream,4905,62.73643935356701
aeroplane,4906,62.72677012591116
lagoon,4907,62.723444647257196
legislature,4908,62.71195822340901
bolshevik,4909,62.702324701712186
springs,4910,62.70061629791992
illuminate,4911,62.69152008120872
footstep,4912,62.66877810372132
gabriel,4913,62.66697526582473
journalism,4914,62.66082965701056
melting,4915,62.65989690432222
scenario,4916,62.65986829611952
soak,4917,62.65626327023527
solidarity,4918,62.65056456197868
versailles,4919,62.63225409209969
pst,4920,62.62613772171957
labour,4921,62.625160246092946
stack,4922,62.62352047337305
sentry,4923,62.619160358938174
unpleasant,4924,62.61877848903212
remembrance,4925,62.613108124301235
taipei,4926,62.61000302853081
crude,4927,62.60722982322539
authorship,4928,62.60594208136539
soft,4929,62.57082568662042
apart,4930,62.55842117616506
norman,4931,62.535392636058425
staffing,4932,62.531460808435064
honesty,4933,62.52526653893554
danzig,4934,62.52041307490453
parisians,4935,62.51714838618435
tolerate,4936,62.51105237234695
avenue,4937,62.50376094140695
alternatively,4938,62.49947602996953
nail,4939,62.49605742866627
adventure,4940,62.448382783109096
snowflake,4941,62.445714806907105
clearing,4942,62.442812818461874
structure,4943,62.432184643607016
recruit,4944,62.42279814461675
eve,4945,62.420402054569706
suriname,4946,62.41166258406454
halt,4947,62.40825101080534
tore,4948,62.39636757944965
virgin,4949,62.39501961269323
lukewarm,4950,62.3935246414839
bare,4951,62.38907289562078
infer,4952,62.380945676683275
superior,4953,62.380480591533725
raft,4954,62.36589076941227
fake,4955,62.365361321021254
refrigerate,4956,62.35598639451091
modernization,4957,62.34444212461044
ire,4958,62.331306758596405
ortega,4959,62.32892888942803
bribery,4960,62.31281487011854
rickshaw,4961,62.30682063252269
escape,4962,62.29567895521203
gm,4963,62.28798862703078
outage,4964,62.27583623505217
jimenez,4965,62.27302490695978
serge,4966,62.268958220265404
inning,4967,62.254431137413455
coexistence,4968,62.23450487651701
strut,4969,62.23356724714275
minnesota,4970,62.23284162593743
landlord,4971,62.22966078815402
skirt,4972,62.22434847822086
wet,4973,62.22175149377439
feedback,4974,62.21485809091682
mute,4975,62.21426896806343
mediterranean,4976,62.196176614729175
accuracy,4977,62.188779970997665
messy,4978,62.184986939956566
magellan,4979,62.180357422111165
sigh,4980,62.17944248950891
ris,4981,62.176318795730154
characteristic,4982,62.145528935729736
butt,4983,62.14300872675645
refurbish,4984,62.14033224788429
goalkeeper,4985,62.139188476355024
fungi,4986,62.13545937450547
creep,4987,62.1272944736438
folder,4988,62.12046446168153
perry,4989,62.11832884564509
irs,4990,62.11357334555379
forest,4991,62.10821073916422
trivia,4992,62.090273989328736
practice,4993,62.07209256837896
neck,4994,62.0584526948342
lap,4995,62.0437086692116
foodstuff,4996,62.03941120181139
fiscal,4997,62.031360428417806
vastness,4998,62.02362676970477
pumpkin,4999,62.02351472672317
crocodile,5000,61.99459442729378
comprehensible,5001,61.99159498894375
diagonal,5002,61.984712667347274
mistakenly,5003,61.983716847772506
alert,5004,61.96430739679975
romantic,5005,61.935087285000776
iowa,5006,61.926737784592454
luna,5007,61.92193202297536
firmware,5008,61.90743594215149
passion,5009,61.90615673618587
financially,5010,61.90018632239975
iq,5011,61.89975606994021
separate,5012,61.89344397116699
malt,5013,61.88477355176056
wiener,5014,61.87534074691626
fatherland,5015,61.86992231409249
hardship,5016,61.85824538660892
plant,5017,61.854542162393386
shower,5018,61.84695312407559
beck,5019,61.833104090807105
